, 460 , 480 , 500 , 520 , 540 , 560 , 580 , 600 , 620 , 640 
-10 , 1.298946E-03 , 9.381193E-04 ,-1.346743E-03 , 9.124879E-04 , 1.864704E-03 ,-2.979964E-03 , 8.747295E-04 , 1.758065E-03 , 2.417833E-03 ,-9.927499E-04 
-9.9 ,-7.154178E-04 ,-1.89642E-03 , 1.656762E-03 , 4.582773E-04 ,-4.221668E-04 , 1.692765E-04 , 1.973459E-03 , 2.396637E-03 ,-3.157848E-04 ,-1.806087E-03 
-9.8 ,-8.067458E-04 ,-3.806121E-03 ,-3.478811E-04 , 3.922273E-03 ,-3.309347E-04 , 2.069824E-03 ,-9.503505E-04 , 2.031616E-03 , 2.295694E-04 , 9.406509E-05 
-9.7 ,-1.354392E-03 ,-2.169741E-03 ,-2.614699E-03 , 3.674759E-04 ,-4.689163E-03 ,-3.875553E-03 ,-4.036504E-04 , 2.952065E-05 , 3.424483E-03 , 3.377451E-06 
-9.6 , 6.570027E-04 ,-7.099902E-04 ,-1.256018E-03 ,-1.082528E-03 ,-1.242502E-03 ,-4.769299E-03 , 1.43766E-04 , 2.396637E-03 ,-1.041833E-03 ,-3.697988E-03 
-9.5 ,-1.810224E-03 ,-6.980477E-05 ,-1.437423E-03 , 1.003376E-03 ,-2.969265E-03 ,-1.183199E-03 , 6.004603E-04 , 5.746196E-04 ,-5.881917E-04 ,-4.685698E-03 
-9.4 ,-7.154178E-04 , 2.961012E-03 ,-1.709375E-03 , 1.276182E-03 ,-5.134068E-04 , 2.705193E-03 ,-2.586388E-03 ,-3.407091E-03 ,-2.490325E-03 , 1.820439E-03 
-9.3 , 1.207193E-03 ,-7.099902E-04 ,-7.504771E-05 , 3.674759E-04 , 2.323522E-03 , 2.523588E-03 , 1.79014E-03 , 0.0031276 , 8.666691E-04 , 1.820439E-03 
-9.2 , 2.401628E-03 , 1.02988E-03 ,-9.837814E-04 ,-3.06842E-03 , 2.966687E-03 , 1.888457E-03 ,-9.503505E-04 , 2.214088E-03 , 4.770858E-05 , 9.406509E-05 
-9.1 , 1.758054E-03 ,-1.257955E-03 , 1.9793E-04 ,-5.393333E-04 , 4.071472E-03 ,-1.129889E-05 , 1.057635E-03 , 7.564804E-04 ,-2.038195E-03 , 3.377451E-06 
-9 , 1.482536E-03 ,-1.531705E-03 ,-7.113745E-04 , 9.124879E-04 ,-3.513113E-03 , 3.159621E-03 , 5.090939E-04 ,-1.782613E-03 , 7.756093E-04 ,-1.896379E-03 
-8.9 ,-1.263152E-03 , 1.121632E-03 , 2.889517E-04 , 9.523967E-05 , 1.772982E-03 , 7.114536E-04 ,-2.212549E-04 , 1.211452E-03 , 1.139991E-03 , 4.56951E-04 
-8.8 ,-5.32677E-04 ,-6.980477E-05 ,-6.205161E-04 ,-1.082528E-03 , 1.956418E-03 ,-2.820078E-04 ,-7.681845E-04 , 2.761965E-03 , 2.509238E-03 , 2.640603E-03 
-8.7 ,-3.265694E-03 , 2.964474E-04 ,-1.074537E-03 , 1.003376E-03 ,-3.603706E-03 , 5.306526E-04 , 1.43766E-04 ,-1.782613E-03 , 4.158042E-03 ,-5.671167E-03 
-8.6 , 6.570027E-04 ,-1.257955E-03 ,-2.795537E-03 ,-5.393333E-04 ,-1.060336E-03 , 7.114536E-04 , 5.090939E-04 ,-2.415074E-03 ,-9.511535E-04 , 5.477064E-04 
-8.5 ,-4.412641E-04 , 1.305223E-03 , 7.444008E-04 ,-3.248509E-03 ,-6.046005E-04 , 3.49927E-04 ,-1.13244E-03 , 5.746196E-04 ,-5.881917E-04 ,-6.307984E-04 
-8.4 ,-3.498592E-04 , 1.02988E-03 , 1.069003E-04 , 9.523967E-05 ,-4.237221E-03 , 2.886902E-03 ,-3.124487E-04 , 2.111262E-04 , 3.791094E-03 ,-2.617904E-03 
-8.3 ,-1.445586E-03 ,-1.166685E-03 ,-7.504771E-05 ,-1.534658E-03 , 9.484939E-04 , 1.707193E-03 ,-2.223377E-03 ,-1.330295E-03 , 1.778455E-03 ,-5.402431E-04 
-8.2 ,-7.550185E-05 ,-5.271725E-04 , 1.591677E-05 , 1.640209E-03 ,-1.606605E-03 ,-1.363213E-03 , 4.177195E-04 ,-4.242425E-04 , 6.845414E-04 ,-2.685179E-04 
-8.1 ,-2.584078E-04 ,-4.259573E-03 , 1.069003E-04 ,-1.986317E-03 ,-1.424592E-03 ,-2.172341E-03 ,-6.770865E-04 , 1.120431E-03 ,-3.302986E-03 , 2.914354E-03 
-8 ,-6.240434E-04 , 9.381193E-04 , 1.565426E-03 , 2.369179E-03 ,-1.060336E-03 , 3.432484E-03 , 3.263915E-04 ,-1.058683E-03 ,-5.881917E-04 ,-5.402431E-04 
