, 530 
 1.128 , 8.340626E-03 
 1.136 ,-7.071487E-03 
 1.144 , 1.47364E-03 
 1.152 , 2.383001E-03 
 1.16 ,-9.292536E-03 
 1.168 ,-7.96126E-03 
 1.176 , 3.750583E-03 
 1.184 , 6.958509E-03 
 1.192 ,-3.044744E-03 
 1.2 , 7.879414E-03 
 1.208 , 9.264468E-03 
 1.216 , 1.928096E-03 
 1.224 ,-5.286428E-03 
 1.232 ,-3.393369E-04 
 1.24 , 8.802301E-03 
 1.248 , 5.122512E-03 
 1.256 ,-1.694147E-03 
 1.264 , 1.928096E-03 
 1.272 , 5.662054E-04 
 1.28 , 4.66473E-03 
 1.288 ,-3.044744E-03 
 1.296 , 1.131982E-04 
 1.304 , 4.207429E-03 
 1.312 ,-1.694147E-03 
 1.32 ,-3.393369E-04 
 1.328 ,-3.494002E-03 
 1.336 ,-1.694147E-03 
 1.344 ,-3.044744E-03 
 1.352 ,-3.044744E-03 
 1.36 ,-1.694147E-03 
 1.368 , 6.039554E-03 
 1.376 ,-5.733375E-03 
 1.384 ,-7.91428E-04 
 1.392 ,-7.91428E-04 
 1.4 , 1.928096E-03 
 1.408 ,-1.243022E-03 
 1.416 , 4.66473E-03 
 1.424 , 1.131982E-04 
 1.432 , 2.838384E-03 
 1.44 ,-3.393369E-04 
 1.448 , 6.498789E-03 
 1.456 , 1.131982E-04 
 1.464 ,-3.393369E-04 
 1.472 , 6.498789E-03 
 1.48 , 9.264468E-03 
 1.488 , 7.879414E-03 
 1.496 , 3.750583E-03 
 1.504 , 4.207429E-03 
 1.512 , 5.662054E-04 
 1.52 , 8.802301E-03 
 1.528 ,-3.044744E-03 
 1.536 , 1.131982E-04 
 1.544 ,-3.393369E-04 
 1.552 , 7.879414E-03 
 1.56 , 1.928096E-03 
 1.568 , 2.838384E-03 
 1.576 ,-3.393369E-04 
 1.584 ,-2.144804E-03 
 1.592 , 4.207429E-03 
 1.6 , 7.418717E-03 
 1.608 , 4.207429E-03 
 1.616 ,-3.942796E-03 
 1.624 ,-3.393369E-04 
 1.632 ,-5.286428E-03 
 1.64 ,-7.91428E-04 
 1.648 , 8.802301E-03 
 1.656 , 1.019686E-03 
 1.664 , 4.66473E-03 
 1.672 , 3.294244E-03 
 1.68 ,-4.391126E-03 
 1.688 ,-2.144804E-03 
 1.696 , 1.019686E-03 
 1.704 ,-1.243022E-03 
 1.712 , 1.47364E-03 
 1.72 ,-7.516602E-03 
 1.728 ,-8.405464E-03 
 1.736 , 5.662054E-04 
 1.744 , 5.662054E-04 
 1.752 , 5.662054E-04 
 1.76 ,-1.243022E-03 
 1.768 ,-3.494002E-03 
 1.776 , 4.66473E-03 
 1.784 , 1.131982E-04 
 1.792 , 1.019686E-03 
 1.8 , 2.838384E-03 
 1.808 , 1.019686E-03 
 1.816 , 1.131982E-04 
 1.824 ,-3.942796E-03 
 1.832 ,-3.044744E-03 
 1.84 ,-6.179862E-03 
 1.848 ,-8.405464E-03 
 1.856 , 4.207429E-03 
 1.864 , 3.750583E-03 
 1.872 ,-7.96126E-03 
 1.88 ,-4.391126E-03 
 1.888 , 5.662054E-04 
 1.896 ,-7.071487E-03 
 1.904 , 3.750583E-03 
 1.912 , 1.47364E-03 
 1.92 ,-3.942796E-03 
 1.928 , 4.207429E-03 
 1.936 , 2.383001E-03 
 1.944 , 3.294244E-03 
 1.952 , 5.662054E-04 
 1.96 ,-6.179862E-03 
 1.968 , 5.580777E-03 
 1.976 , 1.484926E-02 
 1.984 , 2.838384E-03 
 1.992 ,-9.292536E-03 
 2 ,-7.071487E-03 
 2.008 , 1.928096E-03 
 2.016 , 3.294244E-03 
 2.024 ,-7.91428E-04 
 2.032 ,-3.942796E-03 
 2.04 ,-5.286428E-03 
 2.048 , 3.750583E-03 
 2.056 , 5.122512E-03 
 2.064 , 3.294244E-03 
 2.072 , 6.958509E-03 
 2.08 ,-2.59502E-03 
 2.088 , 2.383001E-03 
 2.096 , 5.662054E-04 
 2.104 ,-3.494002E-03 
 2.112 ,-2.59502E-03 
 2.12 ,-1.243022E-03 
