, 520 
 1.04 , 6.019473E-02 
 1.05 , 6.565238E-02 
 1.06 , 5.542337E-02 
 1.07 , 0.0519301 
 1.08 , 5.542337E-02 
 1.09 , 5.775066E-02 
 1.1 , 5.351916E-02 
 1.11 , 5.014298E-02 
 1.12 , 0.0530059 
 1.13 , 5.676651E-02 
 1.14 , 5.604277E-02 
 1.15 , 5.203246E-02 
 1.16 , 5.280081E-02 
 1.17 , 4.968464E-02 
 1.18 , 5.408441E-02 
 1.19 , 4.512747E-02 
 1.2 , 0.0469446 
 1.21 , 4.704577E-02 
 1.22 , 4.578277E-02 
 1.23 , 4.376958E-02 
 1.24 , 4.161575E-02 
 1.25 , 4.101658E-02 
 1.26 , 4.613604E-02 
 1.27 , 4.755199E-02 
 1.28 , 4.457375E-02 
 1.29 , 0.0380331 
 1.3 , 3.748835E-02 
 1.31 , 3.937315E-02 
 1.32 , 0.0404681 
 1.33 , 3.778542E-02 
 1.34 , 3.992028E-02 
 1.35 , 4.734942E-02 
 1.36 , 0.0429168 
 1.37 , 4.126614E-02 
 1.38 , 4.086692E-02 
 1.39 , 3.967149E-02 
 1.4 , 4.156578E-02 
 1.41 , 3.447976E-02 
 1.42 , 0.0342832 
 1.43 , 3.359595E-02 
 1.44 , 3.467641E-02 
 1.45 , 3.808267E-02 
 1.46 , 3.546388E-02 
 1.47 , 3.536538E-02 
 1.48 , 3.134547E-02 
 1.49 , 3.497154E-02 
 1.5 , 3.674659E-02 
 1.51 , 3.575957E-02 
 1.52 , 3.753785E-02 
 1.53 , 2.925225E-02 
 1.54 , 2.881542E-02 
 1.55 , 2.823363E-02 
 1.56 , 2.567342E-02 
 1.57 , 3.051672E-02 
 1.58 , 3.335078E-02 
 1.59 , 3.447976E-02 
 1.6 , 3.071158E-02 
 1.61 , 3.487315E-02 
 1.62 , 3.447976E-02 
 1.63 , 3.344883E-02 
 1.64 , 3.158953E-02 
 1.65 , 2.615532E-02 
 1.66 , 3.438149E-02 
 1.67 , 3.207805E-02 
 1.68 , 2.586612E-02 
 1.69 , 2.370316E-02 
 1.7 , 2.668604E-02 
 1.71 , 2.954371E-02 
 1.72 , 2.915511E-02 
 1.73 , 2.591429E-02 
 1.74 , 2.658948E-02 
 1.75 , 2.480733E-02 
 1.76 , 3.119911E-02 
 1.77 , 2.552895E-02 
 1.78 , 2.495155E-02 
 1.79 , 0.0205978 
 1.8 , 2.741076E-02 
 1.81 , 2.538451E-02 
 1.82 , 2.140782E-02 
 1.83 , 1.831877E-02 
 1.84 , 0.0202647 
 1.85 , 2.346348E-02 
 1.86 , 2.169409E-02 
 1.87 , 2.126477E-02 
 1.88 , 2.226715E-02 
 1.89 , 1.888741E-02 
 1.9 , 1.822408E-02 
 1.91 , 2.284099E-02 
 1.92 , 2.150323E-02 
 1.93 , 1.841351E-02 
 1.94 , 2.245834E-02 
 1.95 , 1.988431E-02 
 1.96 , 2.012202E-02 
 1.97 , 2.654124E-02 
 1.98 , 2.370316E-02 
 1.99 , 2.140782E-02 
 2 , 1.912457E-02 
 2.01 , 1.846088E-02 
 2.02 , 1.694766E-02 
 2.03 , 1.817673E-02 
 2.04 , 2.322397E-02 
 2.05 , 2.284099E-02 
 2.06 , 1.685324E-02 
 2.07 , 1.888741E-02 
 2.08 , 2.045501E-02 
 2.09 , 1.543967E-02 
 2.1 , 0.0208359 
 2.11 , 2.308032E-02 
 2.12 , 1.827144E-02 
 2.13 , 1.412448E-02 
 2.14 , 1.365574E-02 
 2.15 , 1.304714E-02 
 2.16 , 2.097881E-02 
 2.17 , 1.808207E-02 
 2.18 , 1.964677E-02 
 2.19 , 1.614588E-02 
 2.2 , 1.671169E-02 
 2.21 , 1.482856E-02 
 2.22 , 2.102646E-02 
 2.23 , 0.0177509 
 2.24 , 1.562788E-02 
 2.25 , 0.0163344 
 2.26 , 1.464069E-02 
 2.27 , 1.534561E-02 
 2.28 , 1.173914E-02 
 2.29 , 1.257953E-02 
 2.3 , 1.169252E-02 
 2.31 , 1.057462E-02 
 2.32 , 0.0120191 
 2.33 , 1.187911E-02 
 2.34 , 1.403071E-02 
 2.35 , 0.0137026 
 2.36 , 1.365574E-02 
 2.37 , 0.0131407 
 2.38 , 1.398381E-02 
 2.39 , 8.162398E-03 
