, 530 
-2.7 , 5.549569E-05 
-2.6 , 1.507135E-03 
-2.5 ,-8.493378E-04 
-2.4 , 3.328513E-03 
-2.3 ,-1.030079E-03 
-2.2 ,-3.821943E-03 
-2.1 ,-3.508603E-05 
-2 ,-1.932629E-03 
-1.9 , 1.688908E-03 
-1.8 ,-6.685219E-04 
-1.7 ,-7.589257E-04 
-1.6 ,-5.780991E-04 
-1.5 , 1.598012E-03 
-1.4 , 2.781308E-03 
-1.3 , 2.781308E-03 
-1.2 ,-3.066639E-04 
-1.1 , 1.325411E-03 
-1 ,-1.030079E-03 
-0.9 ,-2.383201E-03 
-0.8 ,-2.563305E-03 
-0.7 , 2.234764E-03 
-0.6 ,-8.493378E-04 
-0.5 , 1.507135E-03 
-0.4 , 5.549569E-05 
-0.3 , 2.416869E-03 
-0.2 , 8.714473E-04 
-0.1 , 7.806952E-04 
 0 , 4.516131E-02 
 0.1 , 2.484282E-02 
 0.2 , 2.340678E-02 
 0.3 , 1.893761E-02 
 0.4 , 1.960032E-02 
 0.5 , 1.978985E-02 
 0.6 , 2.054882E-02 
 0.7 , 1.770953E-02 
 0.8 , 1.601483E-02 
 0.9 , 1.097004E-02 
 1 , 1.742662E-02 
 1.1 , 1.376548E-02 
 1.2 , 1.050589E-02 
 1.3 , 1.180678E-02 
 1.4 , 1.413955E-02 
 1.5 , 9.023913E-03 
 1.6 , 1.385896E-02 
 1.7 , 1.629684E-02 
 1.8 , 1.004224E-02 
 1.9 , 0.0115277 
 2 , 1.189987E-02 
 2.1 , 1.032037E-02 
 2.2 , 0.0106915 
 2.3 , 1.264514E-02 
 2.4 , 8.469461E-03 
 2.5 , 1.041313E-02 
 2.6 , 1.041313E-02 
 2.7 , 0.0116207 
 2.8 , 1.041313E-02 
 2.9 , 1.245869E-02 
 3 , 1.078432E-02 
 3.1 , 5.983193E-03 
 3.2 , 9.208888E-03 
 3.3 , 7.178515E-03 
 3.4 , 9.949547E-03 
 3.5 , 8.469461E-03 
 3.6 , 9.764285E-03 
 3.7 , 7.639123E-03 
 3.8 , 7.823508E-03 
 3.9 , 1.087719E-02 
 4 , 8.746613E-03 
 4.1 , 8.100248E-03 
 4.2 , 6.350638E-03 
 4.3 , 5.524337E-03 
 4.4 , 9.30139E-03 
 4.5 , 6.810369E-03 
 4.6 , 9.486483E-03 
 4.7 , 7.454816E-03 
 4.8 , 6.626413E-03 
 4.9 , 9.208888E-03 
 5 , 7.454816E-03 
 5.1 , 7.915745E-03 
 5.2 , 4.882747E-03 
 5.3 , 9.856906E-03 
 5.4 , 6.442562E-03 
 5.5 , 6.810369E-03 
 5.6 , 4.699605E-03 
 5.7 , 7.086463E-03 
 5.8 , 9.856906E-03 
 5.9 , 8.746613E-03 
 6 , 8.469461E-03 
 6.1 , 6.350638E-03 
 6.2 , 7.823508E-03 
 6.3 , 6.258762E-03 
 6.4 , 7.362705E-03 
 6.5 , 6.718395E-03 
 6.6 , 7.546973E-03 
 6.7 , 9.023913E-03 
 6.8 , 6.994403E-03 
 6.9 , 8.100248E-03 
 7 , 4.333554E-03 
 7.1 , 9.393941E-03 
 7.2 , 8.377136E-03 
 7.3 , 4.882747E-03 
 7.4 , 7.546973E-03 
 7.5 , 6.258762E-03 
 7.6 , 5.799587E-03 
 7.7 , 4.150643E-03 
 7.8 , 5.432635E-03 
 7.9 , 3.237274E-03 
 8 , 6.810369E-03 
 8.1 , 9.116377E-03 
 8.2 , 3.876436E-03 
 8.3 , 8.931469E-03 
 8.4 , 4.516541E-03 
 8.5 , 0.0086542 
 8.6 , 5.15759E-03 
 8.7 , 5.432635E-03 
 8.8 , 7.73132E-03 
 8.9 , 6.258762E-03 
 9 , 5.707827E-03 
 9.1 , 6.994403E-03 
 9.2 , 5.065965E-03 
 9.3 , 5.432635E-03 
 9.4 , 4.882747E-03 
 9.5 , 7.823508E-03 
 9.6 , 5.065965E-03 
 9.7 , 3.237274E-03 
 9.8 , 4.150671E-03 
 9.9 , 6.718395E-03 
 10 ,-6.685219E-04 
 10.1 , 7.270614E-03 
 10.2 , 3.876436E-03 
 10.3 , 5.340925E-03 
 10.4 , 2.416869E-03 
 10.5 , 8.561835E-03 
 10.6 , 5.524337E-03 
 10.7 , 2.690156E-03 
 10.8 , 1.870784E-03 
 10.9 , 6.075039E-03 
 11 , 7.915745E-03 
 11.1 , 5.524337E-03 
 11.2 , 5.065965E-03 
 11.3 , 3.967837E-03 
 11.4 , 3.054825E-03 
 11.5 , 5.15759E-03 
 11.6 , 7.73132E-03 
 11.7 , 3.328513E-03 
 11.8 , 5.15759E-03 
 11.9 , 4.425051E-03 
 12 , 4.608077E-03 
 12.1 , 5.340925E-03 
 12.2 , 5.249261E-03 
 12.3 , 2.416869E-03 
 12.4 , 2.781308E-03 
 12.5 , 3.328513E-03 
 12.6 , 4.242103E-03 
 12.7 , 6.442562E-03 
 12.8 , 7.086463E-03 
 12.9 , 3.693718E-03 
 13 , 2.507964E-03 
 13.1 , 2.052736E-03 
 13.2 , 4.882747E-03 
 13.3 , 7.546973E-03 
 13.4 , 1.143763E-03 
 13.5 , 1.961764E-03 
 13.6 , 4.059231E-03 
 13.7 , 5.249261E-03 
 13.8 , 6.075039E-03 
 13.9 , 4.699605E-03 
 14 , 6.534478E-03 
 14.1 , 1.688908E-03 
 14.2 , 7.178515E-03 
 14.3 , 2.963642E-03 
 14.4 , 4.699605E-03 
 14.5 , 4.608077E-03 
 14.6 , 4.608077E-03 
 14.7 , 3.876436E-03 
 14.8 , 6.442562E-03 
 14.9 , 3.419799E-03 
 15 , 2.234764E-03 
 15.1 , 1.507135E-03 
 15.2 , 1.41625E-03 
 15.3 , 4.882747E-03 
 15.4 , 5.549569E-05 
 15.5 , 3.237274E-03 
 15.6 , 1.870784E-03 
 15.7 , 4.242103E-03 
 15.8 , 4.974333E-03 
 15.9 , 1.77985E-03 
 16 , 5.799587E-03 
 16.1 , 3.693718E-03 
 16.2 , 3.785081E-03 
 16.3 , 3.876436E-03 
 16.4 , 3.785081E-03 
 16.5 , 4.516541E-03 
 16.6 , 4.333554E-03 
 16.7 , 7.73132E-03 
 16.8 , 5.249261E-03 
 16.9 , 2.416869E-03 
 17 , 4.974333E-03 
 17.1 , 2.325821E-03 
 17.2 , 3.693718E-03 
 17.3 , 3.693718E-03 
 17.4 , 2.507964E-03 
 17.5 , 5.086068E-04 
 17.6 , 1.77985E-03 
 17.7 , 4.059231E-03 
 17.8 , 3.237274E-03 
 17.9 , 2.143754E-03 
 18 , 5.799587E-03 
 18.1 , 4.425051E-03 
 18.2 , 5.983193E-03 
 18.3 , 3.419799E-03 
 18.4 , 3.876436E-03 
 18.5 , 2.325821E-03 
 18.6 , 1.598012E-03 
 18.7 , 5.249261E-03 
 18.8 , 1.234564E-03 
 18.9 , 2.052736E-03 
 19 , 3.146053E-03 
 19.1 , 4.882747E-03 
 19.2 , 5.249261E-03 
 19.3 , 3.237274E-03 
 19.4 , 3.876436E-03 
 19.5 , 2.963642E-03 
 19.6 , 3.511077E-03 
 19.7 , 2.234764E-03 
 19.8 , 5.891394E-03 
 19.9 , 2.366618E-04 
 20 , 6.075039E-03 
 20.1 , 4.699605E-03 
 20.2 , 2.781308E-03 
 20.3 , 3.237274E-03 
 20.4 , 1.41625E-03 
 20.5 , 3.876436E-03 
 20.6 , 3.602402E-03 
 20.7 , 2.690156E-03 
 20.8 , 1.507135E-03 
 20.9 , 3.511077E-03 
 21 , 3.876436E-03 
 21.1 , 4.059231E-03 
 21.2 , 6.626413E-03 
 21.3 , 2.963642E-03 
 21.4 , 1.143763E-03 
 21.5 , 5.616086E-03 
 21.6 , 2.234764E-03 
 21.7 , 2.781308E-03 
 21.8 , 3.419799E-03 
 21.9 , 1.41625E-03 
 22 , 2.963642E-03 
 22.1 , 2.963642E-03 
 22.2 , 2.872452E-03 
 22.3 , 6.626413E-03 
 22.4 , 3.419799E-03 
 22.5 , 4.974333E-03 
 22.6 , 3.693718E-03 
 22.7 , 4.059231E-03 
 22.8 , 2.599051E-03 
 22.9 , 7.806952E-04 
 23 ,-1.256219E-04 
 23.1 , 2.052736E-03 
 23.2 , 3.693718E-03 
 23.3 , 2.599051E-03 
 23.4 , 9.621913E-04 
 23.5 , 3.511077E-03 
 23.6 , 2.872452E-03 
 23.7 , 2.963642E-03 
 23.8 , 3.602402E-03 
 23.9 , 8.284802E-03 
 24 , 1.77985E-03 
 24.1 , 2.599051E-03 
 24.2 , 4.425051E-03 
 24.3 , 1.870784E-03 
 24.4 , 9.621913E-04 
 24.5 , 2.052736E-03 
 24.6 , 4.516541E-03 
 24.7 , 5.249261E-03 
 24.8 , 2.143754E-03 
 24.9 , 3.693718E-03 
 25 , 6.626413E-03 
 25.1 , 3.693718E-03 
 25.2 , 3.876436E-03 
 25.3 , 5.249261E-03 
 25.4 , 5.992751E-04 
 25.5 , 3.693718E-03 
 25.6 , 3.146053E-03 
 25.7 , 5.249261E-03 
 25.8 , 2.690156E-03 
 25.9 , 5.524337E-03 
 26 , 3.146053E-03 
 26.1 , 5.086068E-04 
 26.2 , 6.810369E-03 
 26.3 , 5.707827E-03 
 26.4 , 7.806952E-04 
 26.5 , 3.328513E-03 
 26.6 , 1.688935E-03 
 26.7 , 4.882747E-03 
 26.8 , 6.626413E-03 
 26.9 , 3.146053E-03 
 27 , 3.419799E-03 
 27.1 , 1.688935E-03 
 27.2 , 8.714473E-04 
 27.3 , 1.598012E-03 
 27.4 , 3.602402E-03 
 27.5 , 1.41625E-03 
 27.6 , 4.699605E-03 
 27.7 , 9.621913E-04 
 27.8 , 2.325821E-03 
 27.9 , 6.90239E-03 
 28 , 6.534478E-03 
 28.1 , 1.143763E-03 
 28.2 ,-3.066639E-04 
 28.3 , 3.146053E-03 
 28.4 , 1.961764E-03 
 28.5 , 5.086068E-04 
 28.6 , 2.781308E-03 
 28.7 , 1.325411E-03 
 28.8 , 5.616086E-03 
 28.9 , 2.234764E-03 
 29 , 3.785081E-03 
 29.1 , 1.41625E-03 
 29.2 , 4.333554E-03 
 29.3 , 1.598012E-03 
 29.4 ,-3.971702E-04 
 29.5 , 5.249261E-03 
 29.6 , 3.146053E-03 
 29.7 , 1.870784E-03 
 29.8 , 3.785081E-03 
 29.9 ,-3.066639E-04 
 30 , 3.876436E-03 
 30.1 , 2.872452E-03 
 30.2 , 2.052736E-03 
 30.3 ,-2.293135E-03 
 30.4 , 3.693718E-03 
 30.5 , 3.328513E-03 
 30.6 , 3.054825E-03 
 30.7 , 1.598012E-03 
 30.8 , 4.059231E-03 
 30.9 , 2.690156E-03 
 31 ,-2.743334E-03 
 31.1 , 8.469461E-03 
 31.2 , 5.524337E-03 
 31.3 , 3.237274E-03 
 31.4 , 2.366618E-04 
 31.5 , 6.350638E-03 
 31.6 , 6.899892E-04 
 31.7 , 2.781308E-03 
 31.8 , 3.054825E-03 
 31.9 , 2.416869E-03 
 32 , 3.419799E-03 
 32.1 , 3.785081E-03 
 32.2 , 4.242103E-03 
 32.3 , 4.882747E-03 
 32.4 , 7.362705E-03 
 32.5 , 4.179306E-04 
 32.6 , 3.237274E-03 
 32.7 , 1.41625E-03 
 32.8 , 3.237274E-03 
 32.9 , 2.872452E-03 
 33 , 8.714473E-04 
 33.1 , 2.234764E-03 
 33.2 , 4.150643E-03 
 33.3 ,-1.571823E-03 
 33.4 , 2.507964E-03 
 33.5 , 1.143763E-03 
 33.6 , 1.77985E-03 
 33.7 , 1.41625E-03 
 33.8 , 3.693718E-03 
 33.9 , 2.325821E-03 
 34 , 3.237274E-03 
 34.1 , 2.963642E-03 
 34.2 , 4.059231E-03 
 34.3 , 2.690156E-03 
 34.4 , 3.419799E-03 
 34.5 , 4.242103E-03 
 34.6 , 2.963642E-03 
 34.7 , 1.870784E-03 
 34.8 , 1.234564E-03 
 34.9 , 4.242103E-03 
 35 , 3.967837E-03 
 35.1 , 4.333554E-03 
 35.2 ,-3.971702E-04 
 35.3 , 8.714473E-04 
 35.4 ,-1.256219E-04 
 35.5 , 1.143763E-03 
 35.6 , 5.15759E-03 
 35.7 , 7.086463E-03 
 35.8 , 4.608077E-03 
 35.9 , 9.621913E-04 
 36 , 1.598012E-03 
 36.1 ,-1.571823E-03 
 36.2 , 1.325411E-03 
 36.3 , 7.806952E-04 
 36.4 , 1.688935E-03 
 36.5 , 3.967837E-03 
 36.6 , 3.237274E-03 
 36.7 , 5.15759E-03 
 36.8 , 4.059231E-03 
 36.9 , 2.599051E-03 
 37 , 1.325411E-03 
 37.1 , 3.273003E-04 
 37.2 , 1.507135E-03 
 37.3 , 2.143754E-03 
 37.4 , 7.178515E-03 
 37.5 , 1.325411E-03 
 37.6 , 3.328513E-03 
 37.7 , 5.549569E-05 
 37.8 , 1.143763E-03 
 37.9 , 4.150643E-03 
 38 , 1.507135E-03 
 38.1 , 1.052954E-03 
 38.2 ,-1.481588E-03 
 38.3 , 9.621913E-04 
 38.4 , 3.693718E-03 
 38.5 , 4.242103E-03 
 38.6 , 2.781308E-03 
 38.7 , 1.507135E-03 
 38.8 , 4.242103E-03 
 38.9 , 2.143754E-03 
 39 , 1.052954E-03 
 39.1 , 2.143754E-03 
 39.2 , 3.237274E-03 
 39.3 , 1.870784E-03 
 39.4 , 3.419799E-03 
 39.5 , 2.052736E-03 
 39.6 , 1.507135E-03 
 39.7 , 5.992751E-04 
 39.8 , 5.065965E-03 
 39.9 , 3.876436E-03 
 40 , 7.178515E-03 
 40.1 , 2.599051E-03 
 40.2 , 2.781308E-03 
 40.3 , 4.059231E-03 
 40.4 , 2.781308E-03 
 40.5 , 3.054825E-03 
 40.6 , 3.511077E-03 
 40.7 , 4.425051E-03 
 40.8 , 5.992751E-04 
 40.9 , 1.41625E-03 
 41 , 9.621913E-04 
 41.1 , 2.599051E-03 
 41.2 , 5.249261E-03 
 41.3 , 4.882747E-03 
 41.4 , 4.242103E-03 
 41.5 , 2.052736E-03 
 41.6 , 2.872452E-03 
 41.7 , 7.806952E-04 
 41.8 , 2.143754E-03 
 41.9 ,-7.589257E-04 
 42 , 4.882747E-03 
 42.1 , 9.621913E-04 
 42.2 , 4.425051E-03 
 42.3 , 7.806952E-04 
 42.4 ,-1.210744E-03 
 42.5 , 3.237274E-03 
 42.6 , 3.785081E-03 
 42.7 , 3.419799E-03 
 42.8 , 1.598012E-03 
 42.9 , 2.690156E-03 
 43 , 2.234764E-03 
 43.1 , 3.419799E-03 
 43.2 , 2.366618E-04 
 43.3 , 2.052736E-03 
 43.4 , 5.549569E-05 
 43.5 , 3.237274E-03 
 43.6 , 1.41625E-03 
 43.7 , 2.781308E-03 
 43.8 , 2.052736E-03 
 43.9 , 2.690156E-03 
 44 , 2.507964E-03 
 44.1 , 2.872452E-03 
 44.2 , 5.891394E-03 
 44.3 , 2.416869E-03 
 44.4 , 6.442562E-03 
 44.5 , 2.507964E-03 
 44.6 ,-2.161658E-04 
 44.7 ,-3.066639E-04 
 44.8 , 7.806952E-04 
 44.9 , 2.052736E-03 
 45 ,-7.589257E-04 
 45.1 ,-1.256219E-04 
 45.2 , 7.806952E-04 
 45.3 , 4.150643E-03 
 45.4 , 3.146053E-03 
 45.5 , 3.328513E-03 
 45.6 , 3.602402E-03 
 45.7 ,-3.066639E-04 
 45.8 , 4.333554E-03 
 45.9 , 1.77985E-03 
 46 , 4.516541E-03 
 46.1 , 5.15759E-03 
 46.2 , 3.328513E-03 
 46.3 , 1.460693E-04 
 46.4 ,-4.876306E-04 
 46.5 , 1.598012E-03 
 46.6 , 1.688935E-03 
 46.7 , 2.599051E-03 
 46.8 , 4.150643E-03 
 46.9 , 2.143754E-03 
 47 , 6.899892E-04 
 47.1 , 3.876436E-03 
 47.2 , 3.967837E-03 
 47.3 , 2.325821E-03 
 47.4 , 4.242103E-03 
 47.5 , 1.234564E-03 
 47.6 , 5.549569E-05 
 47.7 , 5.524337E-03 
 47.8 , 2.416869E-03 
 47.9 , 3.511077E-03 
 48 , 4.242103E-03 
 48.1 , 2.325821E-03 
 48.2 ,-3.508603E-05 
 48.3 , 1.688935E-03 
 48.4 ,-5.780991E-04 
 48.5 , 2.416869E-03 
 48.6 , 2.325821E-03 
 48.7 , 1.688935E-03 
 48.8 , 1.961764E-03 
 48.9 , 4.242103E-03 
 49 , 3.273003E-04 
 49.1 , 4.059231E-03 
 49.2 , 4.333554E-03 
 49.3 ,-4.876306E-04 
 49.4 ,-1.256219E-04 
 49.5 , 3.146053E-03 
 49.6 ,-2.563305E-03 
 49.7 , 3.693718E-03 
 49.8 , 3.146053E-03 
 49.9 ,-8.493378E-04 
 50 , 1.688908E-03 
 50.1 , 5.432635E-03 
 50.2 , 2.599051E-03 
 50.3 , 2.143754E-03 
 50.4 ,-4.876306E-04 
 50.5 , 9.621913E-04 
 50.6 , 1.870784E-03 
 50.7 ,-1.391334E-03 
 50.8 , 3.146053E-03 
 50.9 , 1.325411E-03 
 51 , 2.416869E-03 
 51.1 , 3.054825E-03 
 51.2 , 3.967837E-03 
 51.3 , 3.146053E-03 
 51.4 , 3.328513E-03 
 51.5 , 6.899892E-04 
 51.6 , 4.79118E-03 
 51.7 , 1.41625E-03 
 51.8 , 5.086068E-04 
 51.9 , 5.340925E-03 
 52 , 1.234564E-03 
 52.1 ,-3.066639E-04 
 52.2 , 2.325821E-03 
 52.3 , 1.961764E-03 
 52.4 , 5.086068E-04 
 52.5 , 3.876436E-03 
 52.6 , 3.967837E-03 
 52.7 ,-1.256219E-04 
 52.8 , 2.416869E-03 
 52.9 , 1.598012E-03 
 53 , 3.693718E-03 
 53.1 , 2.963642E-03 
 53.2 , 2.366618E-04 
 53.3 , 1.41625E-03 
 53.4 , 2.052736E-03 
 53.5 ,-3.971702E-04 
 53.6 , 8.714473E-04 
 53.7 , 3.054825E-03 
 53.8 , 2.234764E-03 
 53.9 , 3.146053E-03 
 54 ,-4.876306E-04 
 54.1 , 8.714473E-04 
 54.2 , 1.460693E-04 
 54.3 , 3.273003E-04 
 54.4 , 1.507135E-03 
 54.5 , 3.785081E-03 
 54.6 , 2.325821E-03 
 54.7 , 1.325411E-03 
 54.8 , 2.416869E-03 
 54.9 , 3.273003E-04 
 55 , 4.179306E-04 
 55.1 ,-6.685219E-04 
 55.2 , 2.963642E-03 
 55.3 , 1.460693E-04 
 55.4 , 1.325411E-03 
 55.5 , 2.143754E-03 
 55.6 , 5.086068E-04 
 55.7 , 2.690156E-03 
 55.8 , 3.876436E-03 
 55.9 , 2.416869E-03 
 56 , 7.806952E-04 
 56.1 , 1.870784E-03 
 56.2 , 2.052736E-03 
 56.3 , 2.599051E-03 
 56.4 ,-1.842469E-03 
 56.5 ,-7.589257E-04 
 56.6 , 1.961764E-03 
 56.7 , 2.234764E-03 
 56.8 , 3.967837E-03 
 56.9 ,-1.210744E-03 
 57 ,-7.589257E-04 
 57.1 , 1.234564E-03 
 57.2 ,-3.508603E-05 
 57.3 , 1.052954E-03 
 57.4 , 9.621913E-04 
 57.5 , 3.419799E-03 
 57.6 , 2.507937E-03 
 57.7 , 7.806952E-04 
 57.8 , 2.599051E-03 
 57.9 , 3.785081E-03 
 58 , 4.179306E-04 
 58.1 , 3.693718E-03 
 58.2 , 2.507964E-03 
 58.3 , 1.41625E-03 
 58.4 ,-1.030079E-03 
 58.5 , 1.325411E-03 
 58.6 , 2.143754E-03 
 58.7 , 2.872452E-03 
 58.8 , 1.507135E-03 
 58.9 , 1.961764E-03 
 59 ,-3.508603E-05 
 59.1 ,-1.256219E-04 
 59.2 , 1.052954E-03 
 59.3 ,-1.662066E-03 
 59.4 , 2.052736E-03 
 59.5 ,-1.481588E-03 
 59.6 ,-3.066639E-04 
 59.7 , 1.052954E-03 
 59.8 , 1.234564E-03 
 59.9 , 2.416869E-03 
 60 , 2.416869E-03 
 60.1 , 3.967837E-03 
 60.2 ,-2.563305E-03 
 60.3 , 1.507135E-03 
 60.4 , 2.325821E-03 
 60.5 , 3.273003E-04 
 60.6 , 4.974333E-03 
 60.7 , 2.599051E-03 
 60.8 , 2.366618E-04 
 60.9 ,-2.022797E-03 
 61 , 1.870784E-03 
 61.1 ,-1.301035E-03 
 61.2 , 1.961764E-03 
 61.3 , 2.416869E-03 
 61.4 , 4.179306E-04 
 61.5 ,-1.481588E-03 
 61.6 , 1.41625E-03 
 61.7 , 2.963642E-03 
 61.8 , 2.325821E-03 
 61.9 , 1.052954E-03 
 62 , 1.234564E-03 
 62.1 , 1.688908E-03 
 62.2 , 5.086068E-04 
 62.3 , 2.690156E-03 
 62.4 , 1.507135E-03 
 62.5 , 3.511077E-03 
 62.6 , 1.460693E-04 
 62.7 ,-3.508603E-05 
 62.8 , 4.150643E-03 
 62.9 , 2.143754E-03 
 63 , 2.599051E-03 
 63.1 , 2.143754E-03 
 63.2 , 2.781308E-03 
 63.3 , 3.511077E-03 
 63.4 ,-2.112919E-03 
 63.5 , 3.328513E-03 
 63.6 , 2.143754E-03 
 63.7 , 3.273003E-04 
 63.8 , 2.325821E-03 
 63.9 , 2.781308E-03 
 64 ,-3.066639E-04 
 64.1 , 1.325411E-03 
 64.2 , 2.234764E-03 
 64.3 ,-1.120407E-03 
 64.4 , 3.876436E-03 
 64.5 ,-1.256219E-04 
 64.6 , 1.961764E-03 
 64.7 , 1.507135E-03 
 64.8 , 1.688908E-03 
 64.9 , 3.511077E-03 
 65 , 5.086068E-04 
 65.1 , 3.237274E-03 
 65.2 , 2.052736E-03 
 65.3 , 3.273003E-04 
 65.4 ,-6.685219E-04 
 65.5 ,-3.508603E-05 
 65.6 , 1.961764E-03 
 65.7 , 1.598012E-03 
 65.8 , 2.690156E-03 
 65.9 , 4.333554E-03 
 66 , 6.899892E-04 
 66.1 , 2.234764E-03 
 66.2 ,-9.397041E-04 
 66.3 ,-8.493378E-04 
 66.4 ,-3.971702E-04 
 66.5 , 2.507964E-03 
 66.6 , 1.234564E-03 
 66.7 , 8.714473E-04 
 66.8 , 3.693718E-03 
 66.9 , 1.688935E-03 
 67 ,-7.589257E-04 
 67.1 , 4.699605E-03 
 67.2 , 4.179306E-04 
 67.3 ,-5.703047E-03 
 67.4 ,-3.971702E-04 
 67.5 , 1.77985E-03 
 67.6 , 6.899892E-04 
 67.7 , 9.621913E-04 
 67.8 , 5.065965E-03 
 67.9 , 5.086068E-04 
 68 , 3.146053E-03 
 68.1 , 7.806952E-04 
 68.2 , 6.075039E-03 
 68.3 , 3.146053E-03 
 68.4 , 9.621913E-04 
 68.5 , 4.179306E-04 
 68.6 ,-1.932629E-03 
 68.7 ,-3.066639E-04 
 68.8 , 2.234764E-03 
 68.9 , 7.806952E-04 
 69 ,-2.161658E-04 
 69.1 , 1.41625E-03 
 69.2 , 4.882747E-03 
 69.3 ,-1.842469E-03 
 69.4 , 3.602402E-03 
 69.5 ,-9.397041E-04 
 69.6 , 1.234564E-03 
 69.7 ,-3.066639E-04 
 69.8 , 9.621913E-04 
 69.9 , 1.961764E-03 
 70 , 1.77985E-03 
 70.1 , 1.961764E-03 
 70.2 , 1.598012E-03 
 70.3 , 2.507937E-03 
 70.4 ,-3.508603E-05 
 70.5 ,-1.120407E-03 
 70.6 , 2.325821E-03 
 70.7 , 1.507135E-03 
 70.8 , 7.806952E-04 
 70.9 ,-2.161658E-04 
 71 , 3.511077E-03 
 71.1 ,-7.589257E-04 
 71.2 , 9.621913E-04 
 71.3 , 4.179306E-04 
 71.4 , 6.899892E-04 
 71.5 , 2.599051E-03 
 71.6 , 5.549569E-05 
 71.7 ,-1.210744E-03 
 71.8 , 1.325411E-03 
 71.9 ,-8.493378E-04 
 72 , 1.507135E-03 
 72.1 , 1.598012E-03 
 72.2 , 7.806952E-04 
 72.3 ,-3.732148E-03 
 72.4 , 1.688935E-03 
 72.5 , 9.621913E-04 
 72.6 ,-3.508603E-05 
 72.7 ,-3.066639E-04 
 72.8 ,-1.256219E-04 
 72.9 , 2.325821E-03 
 73 , 2.366618E-04 
 73.1 ,-3.508603E-05 
 73.2 ,-6.685219E-04 
 73.3 ,-1.481588E-03 
 73.4 ,-1.030079E-03 
 73.5 , 2.872452E-03 
 73.6 ,-3.508603E-05 
 73.7 , 5.549569E-05 
 73.8 ,-3.066639E-04 
 73.9 , 5.086068E-04 
 74 , 3.273003E-04 
 74.1 , 9.621913E-04 
 74.2 , 3.693718E-03 
 74.3 , 1.41625E-03 
 74.4 , 4.059231E-03 
 74.5 , 5.086068E-04 
 74.6 ,-1.481588E-03 
 74.7 , 2.234764E-03 
 74.8 , 5.549569E-05 
 74.9 , 2.234764E-03 
 75 ,-9.397041E-04 
 75.1 , 2.366618E-04 
 75.2 , 1.052954E-03 
 75.3 ,-1.571823E-03 
 75.4 ,-1.481588E-03 
 75.5 , 2.366618E-04 
 75.6 ,-1.391334E-03 
 75.7 , 2.690156E-03 
 75.8 ,-1.256219E-04 
 75.9 , 2.143754E-03 
 76 , 1.325411E-03 
 76.1 ,-1.301035E-03 
 76.2 ,-2.161658E-04 
 76.3 , 1.460693E-04 
 76.4 , 3.237274E-03 
 76.5 ,-6.685219E-04 
 76.6 , 1.41625E-03 
 76.7 , 1.507135E-03 
 76.8 , 2.507964E-03 
 76.9 ,-2.20305E-03 
 77 , 8.714473E-04 
 77.1 , 1.460693E-04 
 77.2 , 5.086068E-04 
 77.3 , 3.146053E-03 
 77.4 , 1.961764E-03 
 77.5 , 1.598012E-03 
 77.6 ,-3.508603E-05 
