, 530 
 321.6 , 1.931374E-02 
 322 , 2.133997E-02 
 322.4 , 0.0194548 
 322.8 , 2.096227E-02 
 323.2 , 2.011367E-02 
 323.6 , 2.058491E-02 
 324 , 1.842143E-02 
 324.4 , 2.072637E-02 
 324.8 , 2.016078E-02 
 325.2 , 2.053778E-02 
 325.6 , 2.030211E-02 
 326 , 2.133997E-02 
 326.4 , 2.025499E-02 
 326.8 , 1.842143E-02 
 327.2 , 0.0200195 
 327.6 , 1.931374E-02 
 328 , 2.162344E-02 
 328.4 , 1.992532E-02 
 328.8 , 1.823381E-02 
 329.2 , 1.903177E-02 
 329.6 , 1.973704E-02 
 330 , 1.729693E-02 
 330.4 , 2.011367E-02 
 330.8 , 1.969001E-02 
 331.2 , 2.105668E-02 
 331.6 , 0.0194548 
 332 , 2.238031E-02 
 332.4 , 2.034924E-02 
 332.8 , 2.011367E-02 
 333.2 , 2.016078E-02 
 333.6 , 0.0195959 
 334 , 2.086791E-02 
 334.4 , 1.950184E-02 
 334.8 , 0.0200195 
 335.2 , 1.983118E-02 
 335.6 , 1.739052E-02 
 336 , 1.903177E-02 
 336.4 , 1.889083E-02 
 336.8 , 2.044349E-02 
 337.2 , 2.039635E-02 
 337.6 , 1.936077E-02 
 338 , 1.978411E-02 
 338.4 , 1.973704E-02 
 338.8 , 1.987823E-02 
 339.2 , 2.063207E-02 
 339.6 , 2.115108E-02 
 340 , 2.030211E-02 
 340.4 , 2.006657E-02 
 340.8 , 2.025499E-02 
 341.2 , 1.710979E-02 
 341.6 , 2.129273E-02 
 342 , 1.846836E-02 
 342.4 , 1.856219E-02 
 342.8 , 1.893781E-02 
 343.2 , 0.018703 
 343.6 , 2.148168E-02 
 344 , 2.034924E-02 
 344.4 , 2.063207E-02 
 344.8 , 2.034924E-02 
 345.2 , 1.983118E-02 
 345.6 , 1.903177E-02 
 346 , 0.0195959 
 346.4 , 1.903175E-02 
 346.8 , 0.0212455 
 347.2 , 2.016078E-02 
 347.6 , 1.964295E-02 
 348 , 1.973704E-02 
 348.4 , 0.0194548 
 348.8 , 2.030211E-02 
 349.2 , 2.162344E-02 
 349.6 , 0.0195959 
 350 , 1.893781E-02 
 350.4 , 1.992532E-02 
 350.8 , 1.940777E-02 
 351.2 , 1.762461E-02 
 351.6 , 2.148168E-02 
 352 , 1.907874E-02 
 352.4 , 1.828071E-02 
 352.8 , 2.011367E-02 
 353.2 , 0.0199724 
 353.6 , 1.771827E-02 
 354 , 2.034924E-02 
 354.4 , 1.987823E-02 
 354.8 , 1.795254E-02 
 355.2 , 1.851526E-02 
 355.6 , 1.903177E-02 
 356 , 2.016078E-02 
 356.4 , 1.940777E-02 
 356.8 , 2.082073E-02 
 357.2 , 1.856219E-02 
 357.6 , 1.879692E-02 
 358 , 2.091508E-02 
 358.4 , 0.0195959 
 358.8 , 0.0219071 
 359.2 , 1.874996E-02 
 359.6 , 1.828071E-02 
 360 , 1.828071E-02 
