, 360 , 370 , 380 , 390 , 400 , 410 , 420 , 430 , 440 , 450 , 460 , 470 , 480 , 490 , 500 , 510 , 520 , 530 , 540 , 550 , 560 , 570 , 580 , 590 , 600 , 610 , 620 , 630 , 640 , 650 , 660 , 670 , 680 , 690 , 700 
-0.328 ,-6.667649E-03 ,-2.294366E-03 ,-8.999557E-03 , 1.237222E-03 ,-2.212917E-03 , 3.056274E-03 , 3.904249E-03 ,-5.128731E-04 ,-3.584244E-03 , 2.921563E-03 ,-6.946784E-04 ,-3.869081E-03 , 1.174109E-03 ,-3.429058E-03 , 1.828268E-03 ,-4.560921E-03 ,-8.028397E-03 , 6.251563E-03 ,-4.216311E-03 ,-6.576834E-04 , 4.856473E-03 , 8.737214E-03 ,-4.461617E-03 ,-3.276908E-04 ,-1.952502E-03 ,-9.375745E-04 ,-3.784422E-03 , 8.596295E-03 ,-4.184849E-03 ,-6.116984E-03 ,-2.487047E-03 , 9.577235E-03 ,-4.24596E-03 ,-1.443087E-03 , 3.028885E-03 
-0.32 ,-9.046283E-04 , 3.60721E-03 , 7.799059E-03 , 2.147537E-03 , 1.424495E-03 ,-3.781851E-03 ,-1.012294E-03 ,-1.423188E-03 ,-4.098415E-04 ,-1.181264E-03 , 3.421109E-03 ,-2.511447E-03 ,-6.484054E-04 , 1.103499E-03 ,-1.366175E-03 , 8.499178E-04 ,-6.687531E-03 , 4.413623E-03 , 1.217094E-03 ,-5.166711E-03 , 1.628107E-03 , 5.041796E-03 ,-1.756237E-03 , 4.67114E-03 ,-5.990991E-04 , 5.42796E-03 , 2.541375E-03 , 8.05465E-04 , 1.692127E-03 , 1.695691E-04 , 7.086541E-03 , 2.287046E-03 ,-1.54058E-03 , 9.412827E-03 , 2.572066E-03 
-0.312 , 5.841466E-03 , 2.238191E-03 , 3.194443E-03 , 2.147537E-03 , 5.688583E-05 ,-1.514418E-03 , 7.691042E-04 , 1.313446E-03 , 3.705946E-03 , 5.678464E-03 ,-3.417017E-03 , 6.729305E-04 ,-2.463303E-03 ,-1.168679E-03 ,-2.274558E-03 , 4.952745E-03 , 5.570209E-03 , 7.609146E-04 ,-2.864312E-03 , 5.274873E-03 ,-1.576411E-03 , 4.122813E-03 , 7.385402E-03 ,-1.681093E-03 ,-1.47035E-04 , 5.42796E-03 ,-2.436619E-03 ,-1.459603E-03 , 2.603397E-03 ,-4.777496E-03 , 2.501371E-03 , 9.33643E-04 ,-1.992644E-03 ,-6.32943E-03 ,-5.56967E-03 
-0.304 , 1.269398E-02 , 2.238191E-03 ,-3.622243E-03 ,-3.285867E-03 ,-3.980194E-04 ,-1.968848E-03 ,-5.434068E-03 ,-2.785051E-03 ,-8.647467E-04 , 3.838578E-03 ,-6.122396E-03 , 1.12975E-03 , 7.177695E-04 , 7.992243E-03 ,-9.027646E-03 ,-7.241256E-03 , 1.902074E-03 ,-4.211898E-03 ,-2.864312E-03 , 2.526694E-03 ,-3.397015E-03 , 4.662602E-04 , 4.622654E-03 ,-2.581007E-03 , 1.212015E-03 , 8.71653E-04 ,-3.335601E-03 , 5.830587E-03 , 8.573622E-03 , 2.891907E-03 , 0.0103252 , 1.835452E-03 , 1.637168E-03 ,-1.889574E-03 ,-7.358406E-03 
-0.296 ,-6.667649E-03 ,-7.22611E-03 , 4.111458E-03 , 7.827929E-04 ,-6.717242E-03 , 1.680025E-03 , 1.662564E-03 ,-1.877617E-03 ,-2.22661E-03 ,-2.540314E-03 , 6.729305E-04 ,-3.869081E-03 ,-1.935001E-04 , 4.763877E-03 ,-1.366175E-03 ,-7.68637E-03 , 1.445735E-03 ,-1.958583E-03 ,-4.666034E-03 , 4.815639E-03 ,-7.015485E-03 , 1.37753E-03 , 5.111961E-04 , 8.804336E-03 ,-6.879159E-03 ,-2.739296E-03 ,-6.913087E-03 , 3.515107E-04 , 3.516556E-03 ,-4.777496E-03 , 1.590102E-03 , 6.829057E-03 ,-1.226246E-02 ,-5.445067E-03 , 6.700897E-03 
-0.288 ,-1.116823E-05 , 8.734473E-04 , 8.725859E-03 ,-6.424249E-03 ,-8.524486E-04 , 3.976231E-03 ,-1.456498E-03 ,-2.331571E-03 , 4.165694E-03 , 2.006453E-03 ,-1.149584E-03 ,-4.320675E-03 ,-1.102835E-03 ,-3.429058E-03 , 9.685401E-03 , 3.580815E-03 , 1.445735E-03 ,-1.958583E-03 , 1.672954E-03 , 3.440814E-03 , 1.138608E-02 , 9.216696E-04 , 7.385402E-03 , 5.769085E-04 ,-8.656912E-03 ,-9.375745E-04 , 2.08647E-03 , 3.082408E-03 ,-5.776758E-04 ,-1.635898E-03 ,-1.132237E-03 , 1.835452E-03 ,-8.272704E-03 , 2.145484E-03 ,-1.065346E-03 
-0.28 , 1.781258E-03 , 6.818525E-03 ,-1.814898E-03 ,-3.735591E-03 , 9.681555E-04 ,-1.514418E-03 ,-4.112246E-03 , 5.451018E-03 , 2.329696E-03 , 1.093294E-03 ,-1.149584E-03 , 2.503125E-03 , 1.174109E-03 ,-4.779628E-03 , 1.828268E-03 , 2.213206E-03 , 6.030905E-03 ,-1.474689E-04 , 5.797428E-03 , 7.041804E-04 ,-1.120071E-03 , 6.885561E-03 , 1.421511E-03 , 1.937377E-03 ,-3.750494E-03 ,-4.859805E-04 , 1.178087E-03 ,-8.184777E-03 , 1.237222E-03 ,-2.985069E-03 ,-2.937703E-03 ,-5.770766E-03 , 1.637168E-03 , 3.047293E-03 ,-8.695119E-03 
-0.272 , 8.113644E-03 ,-2.294366E-03 , 1.822514E-03 , 3.059736E-03 , 5.688583E-05 ,-1.482434E-04 , 5.254819E-03 ,-2.785051E-03 ,-8.647467E-04 ,-1.634744E-03 , 5.724622E-03 ,-2.511447E-03 , 2.088228E-03 , 1.931844E-04 , 3.204518E-03 , 1.758301E-03 , 5.570209E-03 ,-3.762175E-03 ,-6.016045E-04 ,-1.563253E-03 , 2.548063E-03 , 4.122813E-03 ,-2.208301E-03 ,-2.131283E-03 ,-1.952502E-03 , 1.779087E-03 ,-1.535773E-03 , 6.290335E-03 , 7.188567E-03 , 1.075138E-03 , 5.246655E-03 , 0.0013843 ,-5.592369E-03 , 5.763954E-03 ,-6.017539E-03 
-0.264 ,-1.322359E-02 , 1.327877E-03 , 0 ,-4.184849E-03 , 4.632421E-03 , 5.821981E-03 ,-3.228809E-03 ,-1.877617E-03 , 6.471653E-03 ,-2.540314E-03 ,-4.320675E-03 ,-2.057967E-03 ,-3.367902E-03 , 5.683833E-03 , 4.58517E-03 , 2.668616E-03 , 2.358894E-03 ,-3.762175E-03 , 3.959488E-03 ,-2.042031E-04 , 7.101231E-04 ,-8.970285E-04 , 2.79053E-03 , 1.483423E-03 , 3.055001E-04 ,-2.289573E-03 , 1.178087E-03 , 7.672424E-03 ,-1.030211E-03 , 6.54846E-03 , 4.787905E-03 , 3.644679E-03 , 4.838312E-03 ,-1.334012E-02 , 9.939553E-03 
-0.256 ,-9.046283E-04 , 4.52232E-03 , 4.111458E-03 , 1.237222E-03 ,-1.306403E-03 ,-1.482434E-04 ,-5.434068E-03 ,-9.682825E-04 ,-2.22661E-03 ,-7.273098E-04 ,-2.511447E-03 , 2.961874E-03 ,-1.935001E-04 , 4.304643E-03 , 9.131585E-04 , 3.124476E-03 ,-6.239662E-03 ,-6.009491E-04 ,-8.247207E-03 , 7.041804E-04 ,-6.564829E-03 ,-2.256078E-03 , 2.79053E-03 ,-7.052865E-03 ,-0.0050941 ,-3.391637E-05 , 1.178087E-03 ,-6.401577E-03 , 8.111428E-03 , 9.311208E-03 ,-2.487047E-03 ,-9.744293E-03 , 3.463487E-03 ,-6.770924E-03 ,-1.065346E-03 
-0.248 , 1.223377E-02 ,-8.116795E-03 , 2.736634E-03 , 7.827929E-04 , 5.688583E-05 , 1.680025E-03 , 6.157565E-03 ,-5.128731E-04 ,-2.22661E-03 ,-4.34578E-03 ,-6.946784E-04 ,-2.39269E-04 ,-6.070476E-03 ,-6.573906E-03 ,-4.558603E-04 , 1.758301E-03 , 5.344654E-04 , 3.497548E-03 ,-1.508119E-03 ,-8.74049E-03 , 3.469944E-03 ,-3.159736E-03 ,-1.756237E-03 ,-2.581007E-03 , 1.212015E-03 , 1.325133E-03 , 2.08647E-03 ,-5.059328E-03 , 3.516556E-03 ,-2.985069E-03 ,-4.735696E-03 ,-2.654928E-03 ,-1.752575E-02 ,-1.377457E-02 , 6.240201E-03 
-0.24 ,-1.350657E-03 ,-9.892729E-03 ,-4.544292E-04 ,-2.385021E-03 , 1.881314E-03 , 3.516023E-03 , 1.215591E-03 , 4.528157E-03 , 5.014281E-04 , 2.921563E-03 , 4.341065E-03 ,-2.511447E-03 , 3.922287E-03 , 8.455396E-03 ,-4.988418E-03 ,-4.112591E-03 , 4.650253E-03 ,-5.109977E-03 ,-6.016045E-04 ,-2.015317E-03 ,-4.757483E-03 ,-5.859537E-03 ,-7.150275E-03 , 1.937377E-03 , 2.120398E-03 , 1.325133E-03 , 2.996785E-03 ,-2.362349E-03 ,-1.030211E-03 , 1.982573E-03 ,-6.526275E-03 ,-1.31268E-03 ,-6.487644E-03 ,-5.445067E-03 , 2.170749E-02 
-0.232 ,-1.017646E-02 , 4.06451E-03 ,-1.361864E-03 ,-3.735591E-03 ,-5.82009E-03 ,-4.685509E-03 ,-3.228809E-03 ,-5.946277E-03 , 2.329696E-03 , 2.463753E-03 , 3.421109E-03 , 4.341065E-03 ,-1.935001E-04 , 1.103499E-03 ,-1.366175E-03 , 8.499178E-04 , 3.732269E-03 , 6.712259E-03 ,-6.012443E-03 ,-2.466911E-03 , 4.856473E-03 , 4.662602E-04 , 6.001845E-03 , 1.243733E-04 , 9.456798E-03 ,-2.739296E-03 ,-6.021488E-03 ,-2.362349E-03 , 6.727871E-03 ,-2.086087E-03 , 2.268128E-04 ,-1.062237E-02 , 7.268533E-04 ,-1.889574E-03 , 8.085952E-03 
-0.224 ,-1.796227E-03 ,-8.116795E-03 , 3.652709E-03 , 9.499433E-03 , 5.092629E-03 , 1.680025E-03 , 7.968678E-03 ,-3.238086E-03 ,-5.387836E-03 ,-2.540314E-03 ,-1.014914E-02 , 7.112628E-03 , 7.613807E-03 ,-2.074249E-03 , 2.286534E-03 ,-1.863942E-03 , 1.902074E-03 ,-6.009491E-04 , 1.217094E-03 ,-2.015317E-03 , 3.469944E-03 ,-4.061545E-03 , 7.385402E-03 , 2.391806E-03 ,-0.0050941 ,-5.427954E-03 ,-9.134136E-03 , 3.539228E-03 ,-3.285867E-03 , 3.803177E-03 ,-1.584301E-03 ,-9.744293E-03 , 1.181759E-03 , 8.497717E-03 ,-6.911919E-03 
-0.216 , 8.113644E-03 ,-4.094195E-03 ,-2.719497E-03 ,-1.246416E-04 , 9.681555E-04 , 2.13829E-03 , 7.691042E-04 , 6.839024E-03 , 4.556787E-05 ,-1.181264E-03 ,-2.511447E-03 , 2.04486E-03 , 3.463053E-03 ,-5.677707E-03 ,-4.085672E-03 , 4.037634E-03 ,-4.44353E-03 , 1.21582E-03 , 4.877472E-03 , 2.497511E-04 , 8.575655E-03 ,-3.159736E-03 , 7.385402E-03 , 1.937377E-03 ,-6.879159E-03 ,-8.100043E-03 ,-3.784422E-03 ,-5.550037E-04 , 1.237222E-03 ,-1.635898E-03 , 2.957711E-03 ,-7.541271E-03 , 6.678198E-03 , 3.950951E-03 ,-6.017539E-03 
-0.208 ,-1.017646E-02 , 4.194931E-04 ,-6.319223E-03 ,-3.735591E-03 , 5.688583E-05 ,-4.233915E-03 , 2.109971E-03 , 8.561458E-04 , 3.246711E-03 ,-1.634744E-03 , 1.58705E-03 ,-2.511447E-03 , 7.177695E-04 ,-4.329905E-03 ,-3.181073E-03 , 3.964375E-04 , 9.898747E-04 , 5.331607E-03 ,-3.315464E-03 , 5.734621E-03 ,-3.397015E-03 ,-3.610888E-03 , 1.877371E-03 ,-3.276908E-04 , 2.575303E-03 , 2.688422E-03 , 6.197928E-03 ,-2.813006E-03 , 3.059736E-03 , 5.173636E-03 ,-9.198363E-03 , 1.835452E-03 , 9.916855E-03 ,-3.670972E-03 ,-1.880895E-02 
-0.2 , 1.039777E-02 , 4.52232E-03 ,-4.544292E-04 ,-2.835678E-03 ,-3.980194E-04 ,-1.514418E-03 , 1.662564E-03 ,-5.128731E-04 , 9.577674E-04 , 1.820247E-04 ,-1.604013E-03 , 2.503125E-03 ,-2.463303E-03 , 4.763877E-03 , 3.204518E-03 ,-5.091318E-04 ,-8.288234E-04 , 6.251563E-03 ,-1.508119E-03 ,-1.110718E-03 ,-2.48768E-03 ,-8.970285E-04 , 6.923726E-03 , 1.483423E-03 , 3.030713E-03 , 3.599692E-03 ,-1.98643E-03 , 2.170209E-03 ,-1.219313E-02 ,-4.330089E-03 ,-3.837617E-03 ,-7.099328E-03 , 2.724241E-04 ,-1.443087E-03 , 5.779993E-03 
-0.192 ,-9.046283E-04 , 7.740406E-03 ,-2.719497E-03 ,-3.285867E-03 ,-2.212917E-03 ,-1.514418E-03 ,-4.112246E-03 , 3.607253E-03 , 8.789921E-03 ,-7.273098E-04 ,-2.057967E-03 , 3.880857E-03 , 1.174109E-03 , 1.103499E-03 ,-4.558603E-04 ,-5.456197E-03 ,-3.748691E-04 , 1.21582E-03 ,-2.864312E-03 , 5.274873E-03 , 9.978578E-03 ,-2.256078E-03 ,-1.756237E-03 ,-4.822691E-03 , 2.120398E-03 , 2.688422E-03 , 1.178087E-03 , 8.05465E-04 ,-6.424249E-03 ,-3.43389E-03 ,-1.132237E-03 , 4.834534E-04 , 2.093028E-03 ,-1.981142E-02 , 7.162082E-03 
-0.184 ,-5.785978E-03 , 0.0137809 ,-2.267433E-03 ,-5.776758E-04 , 2.338614E-03 , 3.056274E-03 ,-1.900247E-03 ,-3.238086E-03 , 4.625902E-03 ,-1.634744E-03 , 3.421109E-03 ,-2.964481E-03 ,-2.463303E-03 ,-3.879715E-03 ,-1.366175E-03 , 7.24895E-03 , 9.898747E-04 ,-3.762175E-03 ,-6.016045E-04 ,-2.015317E-03 , 3.469944E-03 ,-1.350509E-03 ,-6.255895E-03 ,-6.16218E-03 , 3.030713E-03 , 4.51285E-03 , 4.365804E-03 ,-8.629462E-03 ,-1.219313E-02 ,-7.896557E-03 ,-2.487047E-03 , 3.644679E-03 ,-6.487644E-03 , 3.950951E-03 ,-2.872691E-03 
-0.176 ,-3.13023E-03 , 2.694051E-03 ,-5.422071E-03 ,-1.246416E-04 ,-4.470919E-03 , 4.436926E-03 ,-2.786389E-03 ,-3.238086E-03 ,-1.77313E-03 , 2.463753E-03 , 2.04486E-03 , 3.421109E-03 ,-8.756363E-03 ,-1.168679E-03 ,-4.537266E-03 , 1.303872E-03 , 2.816194E-03 ,-1.474689E-04 ,-4.666034E-03 ,-2.918063E-03 ,-3.397015E-03 , 6.885561E-03 , 7.385402E-03 ,-3.030265E-03 ,-5.541073E-03 , 5.886225E-03 ,-6.33027E-04 ,-1.007539E-03 ,-7.762335E-03 ,-7.340891E-04 , 5.705889E-03 ,-8.64349E-04 ,-3.796236E-03 , 0.00531 ,-1.179826E-02 
-0.168 ,-1.116823E-05 , 0.0137809 ,-2.267433E-03 ,-1.482275E-03 , 9.681555E-04 , 7.649151E-04 , 1.662564E-03 ,-2.331571E-03 , 9.577674E-04 , 1.093294E-03 ,-1.604013E-03 ,-6.122396E-03 , 6.687995E-03 ,-2.612448E-04 , 3.204518E-03 ,-1.41279E-03 ,-4.893253E-03 ,-7.793072E-03 ,-3.315464E-03 ,-1.110718E-03 ,-3.397015E-03 ,-4.430742E-04 ,-3.971874E-04 , 4.21432E-03 ,-2.852415E-03 ,-9.375745E-04 , 3.452645E-03 ,-8.184777E-03 , 7.649752E-03 , 1.116286E-02 ,-1.185411E-02 , 0.0013843 , 1.271223E-02 , 3.047293E-03 , 3.486186E-03 
-0.16 ,-4.902541E-03 , 8.664276E-03 , 6.874206E-03 , 5.807915E-03 , 3.713439E-03 ,-1.968848E-03 , 3.00617E-03 , 2.688271E-03 ,-8.079245E-03 , 1.549634E-03 , 2.165912E-04 , 2.04486E-03 , 4.842243E-03 ,-5.228887E-03 , 2.286534E-03 ,-5.659669E-05 , 1.445735E-03 , 1.671229E-03 ,-1.476502E-04 , 5.274873E-03 ,-1.576411E-03 ,-8.970285E-04 ,-2.659895E-03 , 4.21432E-03 , 5.314841E-03 ,-2.739296E-03 , 1.632041E-03 ,-9.073665E-03 ,-1.030211E-03 ,-2.985069E-03 ,-9.642113E-03 ,-9.304588E-03 , 5.297546E-03 , 7.963126E-04 , 1.180113E-02 
-0.152 , 4.935896E-03 ,-9.395565E-04 , 5.951345E-03 , 3.516556E-03 ,-3.980194E-04 ,-1.968848E-03 , 2.109971E-03 ,-3.238086E-03 ,-8.079245E-03 , 6.374341E-04 , 2.961874E-03 , 1.12975E-03 , 0.0062258 ,-3.429058E-03 , 0 ,-1.863942E-03 ,-4.893253E-03 , 2.12709E-03 , 2.129293E-03 , 6.194829E-03 ,-6.564829E-03 , 6.885561E-03 , 5.111961E-04 , 6.044515E-03 ,-5.541073E-03 , 4.970151E-03 , 1.632041E-03 ,-4.610998E-03 , 3.059736E-03 , 6.221042E-04 , 2.501371E-03 , 4.098159E-03 ,-7.381104E-03 , 6.673289E-03 , 1.226779E-02 
-0.144 , 2.388799E-02 , 8.734473E-04 ,-4.52309E-03 ,-5.977276E-03 , 1.424495E-03 , 3.080959E-04 , 7.691042E-04 ,-9.682825E-04 , 1.414587E-03 , 2.463753E-03 , 2.04486E-03 ,-1.149584E-03 ,-2.463303E-03 ,-1.168679E-03 , 3.204518E-03 ,-7.241256E-03 , 1.445735E-03 ,-6.009491E-04 , 7.616843E-04 , 5.274873E-03 , 3.93162E-03 , 6.423885E-03 ,-8.04279E-03 ,-7.792848E-04 ,-7.768958E-03 , 3.143831E-03 ,-1.535773E-03 ,-4.162177E-03 , 2.147537E-03 , 6.089711E-03 ,-6.079301E-03 ,-5.770766E-03 ,-1.54058E-03 , 8.955018E-03 ,-1.223976E-02 
-0.136 , 8.84107E-04 , 6.818525E-03 , 0 ,-1.030211E-03 , 5.688583E-05 , 5.359787E-03 , 4.804162E-03 ,-9.682825E-04 , 5.547783E-03 , 1.820247E-04 , 2.165912E-04 ,-1.149584E-03 ,-6.070476E-03 , 1.931844E-04 , 3.664266E-03 , 2.213206E-03 , 4.191018E-03 , 2.583429E-03 , 2.129293E-03 ,-2.042031E-04 , 1.168873E-03 , 6.885561E-03 ,-4.910875E-03 ,-3.276908E-04 ,-1.47035E-04 , 4.186188E-04 , 6.657163E-03 ,-2.813006E-03 , 3.516556E-03 ,-2.535811E-03 , 8.934256E-03 , 2.73911E-03 , 7.601059E-03 , 6.673289E-03 ,-6.123116E-04 
-0.128 ,-1.495529E-02 ,-4.543015E-03 ,-1.814898E-03 , 3.973856E-03 , 3.713439E-03 , 1.222215E-03 ,-1.22495E-04 , 5.913212E-03 ,-8.647467E-04 ,-3.443972E-03 , 6.729305E-04 , 2.165912E-04 ,-3.367902E-03 , 6.144529E-03 ,-4.558603E-04 , 1.303872E-03 ,-3.542683E-03 ,-5.109977E-03 , 7.643179E-03 , 2.526694E-03 ,-1.576411E-03 , 1.135501E-05 ,-3.971874E-04 , 6.962499E-03 ,-2.402691E-03 ,-2.739296E-03 ,-6.913087E-03 , 2.170209E-03 , 2.147537E-03 ,-4.777496E-03 , 8.471596E-03 , 5.461448E-03 , 3.463487E-03 , 2.145484E-03 , 1.226779E-02 
-0.12 ,-1.322359E-02 , 3.60721E-03 ,-2.267433E-03 , 2.603397E-03 , 6.938381E-03 , 1.222215E-03 , 7.691042E-04 , 4.067461E-03 , 3.246711E-03 ,-1.181264E-03 , 3.421109E-03 , 3.421109E-03 ,-6.484054E-04 , 6.480897E-04 ,-4.537266E-03 , 5.41101E-03 , 7.956013E-05 , 3.040248E-03 ,-4.216311E-03 , 1.159086E-03 ,-2.032271E-03 ,-3.159736E-03 ,-3.561704E-03 ,-7.792848E-04 , 3.030713E-03 ,-8.100043E-03 , 1.178087E-03 ,-6.401577E-03 ,-4.184849E-03 , 6.221042E-04 ,-2.266674E-04 , 4.098159E-03 , 6.217502E-03 , 3.950951E-03 ,-5.56967E-03 
