, 530 
 1.05 , 6.130741E-02 
 1.06 , 0.0593801 
 1.07 , 5.803089E-02 
 1.08 , 5.709923E-02 
 1.09 , 5.751305E-02 
 1.1 , 5.390552E-02 
 1.11 , 5.694419E-02 
 1.12 , 5.349512E-02 
 1.13 , 0.0577719 
 1.14 , 5.570554E-02 
 1.15 , 5.658256E-02 
 1.16 , 5.308511E-02 
 1.17 , 5.048044E-02 
 1.18 , 4.910776E-02 
 1.19 , 5.012415E-02 
 1.2 , 0.055654 
 1.21 , 4.854977E-02 
 1.22 , 4.743593E-02 
 1.23 , 5.032768E-02 
 1.24 , 4.849907E-02 
 1.25 , 4.915853E-02 
 1.26 , 4.597204E-02 
 1.27 , 4.693059E-02 
 1.28 , 4.551874E-02 
 1.29 , 4.355986E-02 
 1.3 , 4.627453E-02 
 1.31 , 4.220885E-02 
 1.32 , 4.160978E-02 
 1.33 , 4.096167E-02 
 1.34 , 4.021507E-02 
 1.35 , 4.496534E-02 
 1.36 , 0.042059 
 1.37 , 4.486478E-02 
 1.38 , 3.897359E-02 
 1.39 , 3.912237E-02 
 1.4 , 3.887444E-02 
 1.41 , 4.295889E-02 
 1.42 , 3.832943E-02 
 1.43 , 3.262335E-02 
 1.44 , 0.0366985 
 1.45 , 3.793348E-02 
 1.46 , 3.551622E-02 
 1.47 , 3.837895E-02 
 1.48 , 0.0337978 
 1.49 , 3.106237E-02 
 1.5 , 3.350388E-02 
 1.51 , 3.674784E-02 
 1.52 , 3.463161E-02 
 1.53 , 3.497541E-02 
 1.54 , 3.399382E-02 
 1.55 , 3.743907E-02 
 1.56 , 3.091632E-02 
 1.57 , 0.0297011 
 1.58 , 2.694306E-02 
 1.59 , 3.418996E-02 
 1.6 , 3.228141E-02 
 1.61 , 2.501799E-02 
 1.62 , 2.675016E-02 
 1.63 , 2.766714E-02 
 1.64 , 2.752223E-02 
 1.65 , 2.636463E-02 
 1.66 , 0.0347298 
 1.67 , 3.052707E-02 
 1.68 , 2.979818E-02 
 1.69 , 3.174461E-02 
 1.7 , 2.873138E-02 
 1.71 , 2.530619E-02 
 1.72 , 2.511402E-02 
 1.73 , 2.525814E-02 
 1.74 , 2.324485E-02 
 1.75 , 2.684658E-02 
 1.76 , 2.761885E-02 
 1.77 , 3.115975E-02 
 1.78 , 2.689482E-02 
 1.79 , 2.295801E-02 
 1.8 , 1.825208E-02 
 1.81 , 2.057492E-02 
 1.82 , 2.348405E-02 
 1.83 , 2.660556E-02 
 1.84 , 2.679838E-02 
 1.85 , 2.501799E-02 
 1.86 , 2.300582E-02 
 1.87 , 2.119325E-02 
 1.88 , 2.650916E-02 
