, 580 
-223.7 , 1.740789E-04 
-221.3 , 1.81292E-04 
-218.9 ,-2.022541E-04 
-216.6 ,-6.708007E-05 
-214.4 , 1.204673E-04 
-212.2 ,-1.683213E-04 
-210 , 1.710691E-04 
-207.8 ,-2.566245E-04 
-205.6 , 3.721787E-05 
-203.4 , 2.133606E-04 
-201.2 ,-6.238316E-05 
-199 , 3.058119E-06 
-196.9 ,-2.076273E-04 
-194.9 ,-2.237857E-04 
-192.9 , 1.755403E-04 
-190.9 ,-1.117241E-04 
-188.9 , 2.704741E-04 
-186.9 ,-1.102985E-04 
-184.9 , 2.515027E-04 
-182.9 ,-1.599662E-04 
-180.9 ,-1.429873E-04 
-179 , 2.181918E-04 
-177.2 ,-2.43916E-04 
-175.4 ,-1.114003E-04 
-173.6 , 1.26012E-05 
-171.8 ,-9.501922E-05 
-170 , 7.259081E-05 
-168.2 ,-1.88981E-04 
-166.4 ,-9.106438E-05 
-164.6 ,-5.648953E-05 
-162.8 ,-9.205671E-06 
-161 ,-6.636178E-05 
-159.2 , 1.420879E-04 
-157.5 ,-3.368357E-04 
-155.9 ,-5.279929E-05 
-154.3 , 8.333509E-05 
-152.7 , 2.928302E-04 
-151.1 ,-9.239448E-05 
-149.5 , 3.973733E-04 
-147.9 , 1.481792E-06 
-146.3 ,-5.11175E-05 
-144.7 , 2.65386E-04 
-143.1 ,-6.578864E-05 
-141.5 , 2.688239E-04 
-139.9 ,-6.141134E-05 
-138.4 , 4.780825E-04 
-137 ,-9.751823E-05 
-135.6 , 3.616953E-04 
-134.2 , 6.695829E-05 
-132.8 ,-4.321162E-04 
-131.4 , 5.137204E-05 
-130 ,-2.523792E-04 
-128.6 ,-4.593308E-05 
-127.2 , 1.054776E-04 
-125.8 ,-3.088895E-04 
-124.4 ,-1.471444E-04 
-123 ,-5.711449E-05 
-121.6 ,-1.754607E-04 
-120.2 , 2.437621E-04 
-118.9 ,-1.511739E-04 
-117.7 , 1.163103E-04 
-116.5 , 1.003914E-04 
-115.3 ,-3.715531E-04 
-114.1 , 1.09216E-04 
-112.9 , 1.632376E-04 
-111.7 ,-3.676479E-04 
-110.5 ,-2.121866E-04 
-109.3 , 2.832038E-04 
-108.1 ,-1.662053E-04 
-106.9 ,-1.383289E-05 
-105.7 , 3.757977E-04 
-104.5 ,-1.702901E-04 
-103.3 , 1.858334E-05 
-102.1 , 1.976529E-04 
-100.9 ,-1.486074E-04 
-99.7 ,-6.630041E-05 
-98.6 , 4.007135E-04 
-97.6 , 8.562188E-05 
-96.6 , 2.349599E-05 
-95.6 ,-1.301425E-04 
-94.6 ,-9.966158E-06 
-93.6 ,-5.793752E-04 
-92.6 , 2.448726E-04 
-91.6 , 2.232041E-04 
-90.6 , 1.454941E-04 
-89.6 ,-2.082168E-04 
-88.6 , 2.294623E-04 
-87.6 , 8.380502E-04 
-86.6 ,-1.526559E-04 
-85.6 , 1.749652E-05 
-84.6 ,-7.125577E-05 
-83.6 ,-1.379103E-04 
-82.6 ,-3.067371E-04 
-81.6 , 3.329465E-04 
-80.6 , 2.667198E-05 
-79.6 ,-3.396097E-04 
-78.7 ,-9.133354E-04 
-77.9 , 2.014509E-05 
-77.1 , 2.043183E-05 
-76.3 , 1.177619E-04 
-75.5 ,-4.328788E-04 
-74.7 ,-7.668172E-05 
-73.9 ,-2.306304E-04 
-73.1 , 4.349359E-04 
-72.3 ,-1.921637E-04 
-71.5 ,-1.768095E-04 
-70.7 , 3.398672E-04 
-69.9 ,-4.704771E-05 
-69.1 , 2.094441E-04 
-68.3 ,-3.514658E-04 
-67.5 ,-1.209504E-04 
-66.7 , 5.726753E-04 
-65.9 , 4.949401E-04 
-65.1 ,-2.143235E-04 
-64.3 ,-1.162547E-04 
-63.5 , 8.209338E-05 
-62.7 , 4.119495E-04 
-61.9 ,-3.85428E-04 
-61.1 ,-3.962242E-04 
-60.3 ,-1.213318E-04 
-59.6 , 6.812194E-05 
-59 , 3.068262E-04 
-58.4 ,-2.020392E-04 
-57.8 ,-3.054441E-04 
-57.2 , 1.269802E-05 
-56.6 ,-2.520279E-04 
-56 , 1.128019E-04 
-55.4 , 1.780103E-04 
-54.8 , 2.613523E-04 
-54.2 , 1.804843E-04 
-53.6 ,-4.746361E-05 
-53 , 1.212114E-04 
-52.4 , 3.290075E-04 
-51.8 ,-8.080609E-05 
-51.2 ,-2.342954E-04 
-50.6 , 1.28638E-04 
-50 ,-3.729009E-04 
-49.4 , 4.247009E-04 
-48.8 , 1.107655E-04 
-48.2 , 6.0761E-04 
-47.6 ,-2.886379E-04 
-47 ,-3.677772E-04 
-46.4 ,-3.579941E-04 
-45.8 , 7.622843E-04 
-45.2 , 3.970892E-04 
-44.6 , 2.063628E-04 
-44 , 1.670917E-04 
-43.4 ,-4.006187E-04 
-42.8 ,-2.400447E-04 
-42.2 , 5.195833E-04 
-41.6 ,-4.45852E-05 
-41 , 1.135599E-04 
-40.4 ,-1.433732E-04 
-39.8 , 2.362533E-06 
-39.3 ,-7.858567E-04 
-38.9 , 4.591726E-04 
-38.5 , 2.072065E-04 
-38.1 ,-3.805976E-04 
-37.7 ,-3.027748E-04 
-37.3 , 7.967239E-04 
-36.9 ,-7.201578E-05 
-36.5 ,-3.358387E-05 
-36.1 , 2.888951E-04 
-35.7 ,-9.73768E-04 
-35.3 ,-5.7318E-04 
-34.9 , 9.275343E-04 
-34.5 ,-5.236882E-04 
-34.1 ,-4.369853E-04 
-33.7 , 9.833662E-04 
-33.3 , 3.727071E-04 
-32.9 ,-1.015189E-03 
-32.5 ,-5.904874E-04 
-32.1 ,-4.72824E-04 
-31.7 ,-3.186358E-04 
-31.3 , 9.486052E-04 
-30.9 ,-4.361891E-04 
-30.5 ,-1.626488E-03 
-30.1 , 1.141848E-03 
-29.7 ,-3.108863E-04 
-29.3 ,-4.845845E-04 
-28.9 , 1.583576E-04 
-28.5 ,-1.085279E-04 
-28.1 ,-3.579753E-04 
-27.7 , 4.385557E-04 
-27.3 , 5.147688E-05 
-26.9 ,-7.059609E-04 
-26.5 , 5.661373E-04 
-26.1 , 5.190989E-05 
-25.7 ,-3.677977E-04 
-25.3 ,-4.828225E-04 
-24.9 ,-4.771452E-04 
-24.5 ,-3.999604E-04 
-24.1 , 1.083958E-03 
-23.7 ,-1.264323E-04 
-23.3 ,-5.652718E-04 
-22.9 , 7.175613E-04 
-22.5 , 4.412754E-04 
-22.1 ,-7.422247E-04 
-21.7 ,-6.842305E-04 
-21.3 , 1.164148E-04 
-20.9 ,-8.847559E-05 
-20.5 ,-1.204832E-04 
-20.1 , 3.54297E-04 
-19.8 ,-2.515164E-04 
-19.6 ,-1.645581E-04 
-19.4 ,-5.546809E-04 
-19.2 , 7.103042E-04 
-19 , 8.278028E-04 
-18.8 , 3.411513E-05 
-18.6 ,-6.752807E-04 
-18.4 , 6.273846E-06 
-18.2 ,-7.247541E-04 
-18 ,-4.138246E-04 
-17.8 ,-1.023783E-04 
-17.6 , 1.176007E-04 
-17.4 ,-9.17358E-04 
-17.2 ,-2.49214E-04 
-17 ,-1.038884E-03 
-16.8 ,-5.969503E-05 
-16.6 , 2.146857E-04 
-16.4 , 7.250819E-04 
-16.2 ,-2.874214E-04 
-16 ,-1.139111E-03 
-15.8 , 2.798624E-04 
-15.6 ,-5.498836E-04 
-15.4 , 8.730823E-04 
-15.2 , 9.638521E-04 
-15 ,-2.615583E-04 
-14.8 ,-6.086222E-04 
-14.6 ,-1.561797E-04 
-14.4 ,-8.410996E-04 
-14.2 ,-6.896682E-04 
-14 , 1.467704E-03 
-13.8 ,-1.851847E-04 
-13.6 , 2.608332E-04 
-13.4 ,-1.016146E-03 
-13.2 ,-3.750897E-04 
-13 , 0.0016841 
-12.8 ,-6.786574E-04 
-12.6 , 8.079147E-04 
-12.4 ,-4.971591E-04 
-12.2 ,-1.977267E-04 
-12 , 4.408111E-04 
-11.8 , 2.416576E-04 
-11.6 , 9.620836E-04 
-11.4 ,-7.648278E-04 
-11.2 ,-8.533293E-04 
-11 , 5.096531E-04 
-10.8 ,-5.159096E-04 
-10.6 ,-4.590681E-04 
-10.4 , 5.868496E-04 
-10.2 ,-1.535829E-04 
-10 ,-7.977061E-04 
-9.8 ,-1.417746E-04 
-9.6 ,-1.420308E-03 
-9.4 , 8.333029E-04 
-9.2 ,-1.367767E-04 
-9 , 1.363785E-04 
-8.8 ,-1.694086E-04 
-8.6 ,-2.402985E-04 
-8.4 ,-3.072585E-04 
-8.2 , 3.377892E-04 
-8 ,-2.627339E-04 
-7.8 , 1.278475E-04 
-7.6 , 1.181255E-05 
-7.4 ,-3.090707E-04 
-7.2 ,-8.52302E-04 
-7 ,-2.647423E-04 
-6.8 , 2.850613E-04 
-6.6 , 2.906036E-04 
-6.4 ,-4.255277E-04 
-6.2 ,-2.329014E-04 
-6 ,-4.078505E-04 
-5.8 , 1.268669E-04 
-5.6 , 0.0011655 
-5.4 , 1.803755E-05 
-5.2 ,-4.119149E-04 
-5 ,-2.786536E-04 
-4.8 , 2.84767E-04 
-4.6 ,-9.762504E-05 
-4.4 ,-2.142367E-04 
-4.2 ,-4.593619E-04 
-4 ,-6.921639E-04 
-3.8 ,-1.356158E-03 
-3.6 , 5.31345E-05 
-3.4 , 2.281224E-04 
-3.2 ,-8.801844E-04 
-3 , 7.385344E-04 
-2.8 , 3.897386E-04 
-2.6 ,-8.30709E-05 
-2.4 ,-5.512543E-04 
-2.2 ,-1.120807E-04 
-2 , 4.923802E-04 
-1.8 , 2.266512E-04 
-1.6 , 2.2518E-04 
-1.4 , 6.356383E-04 
-1.2 , 2.679445E-04 
-1 ,-3.497705E-04 
-0.8 ,-4.663145E-04 
-0.6 , 1.097929E-05 
-0.4 ,-1.138448E-04 
-0.2 ,-2.759595E-04 
 2.43099E-07 , 1.178444E-02 
 0.2 , 2.454151E-02 
 0.4 , 2.409418E-02 
 0.6 , 2.447207E-02 
 0.8 , 2.214962E-02 
 1 , 2.145093E-02 
 1.2 , 2.103808E-02 
 1.4 , 2.132144E-02 
 1.6 , 2.006806E-02 
 1.8 , 2.209805E-02 
 2 , 2.043262E-02 
 2.2 , 0.0203833 
 2.4 , 2.005574E-02 
 2.6 , 1.899859E-02 
 2.8 , 1.843487E-02 
 3 , 1.905184E-02 
 3.2 , 1.852586E-02 
 3.4 , 1.734906E-02 
 3.6 , 1.715714E-02 
 3.8 , 1.719865E-02 
 4 , 1.724689E-02 
 4.2 , 1.922487E-02 
 4.4 , 1.770879E-02 
 4.6 , 1.798983E-02 
 4.8 , 1.585423E-02 
 5 , 1.674218E-02 
 5.2 , 1.603037E-02 
 5.4 , 0.0168824 
 5.6 , 1.595663E-02 
 5.8 , 1.622611E-02 
 6 , 1.581829E-02 
 6.2 , 1.672329E-02 
 6.4 , 1.552148E-02 
 6.6 , 1.566435E-02 
 6.8 , 1.541929E-02 
 7 , 1.457854E-02 
 7.2 , 1.432133E-02 
 7.4 , 1.402351E-02 
 7.6 , 1.480705E-02 
 7.8 , 1.453247E-02 
 8 , 1.435871E-02 
 8.2 , 1.549837E-02 
 8.4 , 1.336491E-02 
 8.6 , 1.487121E-02 
 8.8 , 1.330466E-02 
 9 , 1.445944E-02 
 9.2 , 1.454625E-02 
 9.4 , 1.436358E-02 
 9.6 , 1.394834E-02 
 9.8 , 1.361407E-02 
 10 , 1.288135E-02 
 10.2 , 0.0135901 
 10.4 , 1.372752E-02 
 10.6 , 1.290801E-02 
 10.8 , 1.198553E-02 
 11 , 1.208878E-02 
 11.2 , 0.0127453 
 11.4 , 1.260016E-02 
 11.6 , 1.381601E-02 
 11.8 , 1.448174E-02 
 12 , 1.264159E-02 
 12.2 , 1.244968E-02 
 12.4 , 1.296593E-02 
 12.6 , 1.255763E-02 
 12.8 , 1.296164E-02 
 13 , 1.372676E-02 
 13.2 , 1.285656E-02 
 13.4 , 1.294502E-02 
 13.6 , 1.156587E-02 
 13.8 , 1.210249E-02 
 14 , 1.205099E-02 
 14.2 , 0.0111955 
 14.4 , 1.200417E-02 
 14.6 , 1.194694E-02 
 14.8 , 1.073726E-02 
 15 , 1.228432E-02 
 15.2 , 1.361736E-02 
 15.4 , 0.0125373 
 15.6 , 1.227696E-02 
 15.8 , 1.152827E-02 
 16 , 1.217537E-02 
 16.2 , 1.091017E-02 
 16.4 , 1.158686E-02 
 16.6 , 1.335505E-02 
 16.8 , 1.203098E-02 
 17 , 1.180765E-02 
 17.2 , 1.081273E-02 
 17.4 , 1.074093E-02 
 17.6 , 1.087429E-02 
 17.8 , 1.170548E-02 
 18 , 1.062443E-02 
 18.2 , 1.046308E-02 
 18.4 , 1.003917E-02 
 18.6 , 0.01163 
 18.8 , 1.126194E-02 
 19 , 1.225835E-02 
 19.2 , 1.125133E-02 
 19.4 , 9.760267E-03 
 19.6 , 1.036463E-02 
 19.8 , 1.085806E-02 
 20.1 , 1.141592E-02 
 20.5 , 1.143882E-02 
 20.9 , 1.015763E-02 
 21.3 , 1.005038E-02 
 21.7 , 1.043858E-02 
 22.1 , 9.755649E-03 
 22.5 , 1.098171E-02 
 22.9 , 1.014861E-02 
 23.3 , 9.636561E-03 
 23.7 , 1.077841E-02 
 24.1 , 9.922276E-03 
 24.5 , 9.880356E-03 
 24.9 , 8.809464E-03 
 25.3 , 9.883052E-03 
 25.7 , 9.526107E-03 
 26.1 , 1.046019E-02 
 26.5 , 1.064806E-02 
 26.9 , 9.67792E-03 
 27.3 , 1.020187E-02 
 27.7 , 1.013704E-02 
 28.1 , 8.853663E-03 
 28.5 , 9.327857E-03 
 28.9 , 9.737103E-03 
 29.3 , 8.996759E-03 
 29.7 , 9.831017E-03 
 30.1 , 0.0100024 
 30.5 , 9.314104E-03 
 30.9 , 1.044436E-02 
 31.3 , 1.016261E-02 
 31.7 , 9.136731E-03 
 32.1 , 8.991184E-03 
 32.5 , 9.990517E-03 
 32.9 , 9.266373E-03 
 33.3 , 9.335158E-03 
 33.7 , 9.700498E-03 
 34.1 , 9.310701E-03 
 34.5 , 9.708947E-03 
 34.9 , 1.024642E-02 
 35.3 , 8.525074E-03 
 35.7 , 8.509969E-03 
 36.1 , 8.521742E-03 
 36.5 , 9.625125E-03 
 36.9 , 8.798677E-03 
 37.3 , 1.088104E-02 
 37.7 , 9.22009E-03 
 38.1 , 9.930877E-03 
 38.5 , 9.537365E-03 
 38.9 , 8.89696E-03 
 39.3 , 8.190213E-03 
 39.7 , 8.770889E-03 
 40.2 , 0.0088045 
 40.8 , 9.669899E-03 
 41.4 , 9.097986E-03 
 42 , 9.138256E-03 
 42.6 , 8.953723E-03 
 43.2 , 8.033818E-03 
 43.8 , 8.565283E-03 
 44.4 , 8.711009E-03 
 45 , 9.166754E-03 
 45.6 , 8.198305E-03 
 46.2 , 8.398193E-03 
 46.8 , 8.114908E-03 
 47.4 , 8.269599E-03 
 48 , 8.601341E-03 
 48.6 , 8.529341E-03 
 49.2 , 8.134644E-03 
 49.8 , 8.085231E-03 
 50.4 , 7.873832E-03 
 51 , 9.189349E-03 
 51.6 , 7.85341E-03 
 52.2 , 8.956653E-03 
 52.8 , 8.715689E-03 
 53.4 , 8.597988E-03 
 54 , 7.552316E-03 
 54.6 , 9.129788E-03 
 55.2 , 7.828555E-03 
 55.8 , 8.890453E-03 
 56.4 , 8.004009E-03 
 57 , 7.781526E-03 
 57.6 , 7.398356E-03 
 58.2 , 8.561174E-03 
 58.8 , 8.489081E-03 
 59.4 , 8.859438E-03 
 60 , 8.658358E-03 
 60.7 , 8.547869E-03 
 61.5 , 7.891894E-03 
 62.3 , 7.809132E-03 
 63.1 , 8.694511E-03 
 63.9 , 7.919241E-03 
 64.7 , 7.883679E-03 
 65.5 , 8.569866E-03 
 66.3 , 7.171728E-03 
 67.1 , 8.473556E-03 
 67.9 , 7.589959E-03 
 68.7 , 7.574268E-03 
 69.5 , 8.165408E-03 
 70.3 , 8.159755E-03 
 71.1 , 7.827304E-03 
 71.9 , 7.847228E-03 
 72.7 , 8.128246E-03 
 73.5 , 7.440153E-03 
 74.3 , 8.180479E-03 
 75.1 , 7.102444E-03 
 75.9 , 7.065257E-03 
 76.7 , 7.699285E-03 
 77.5 , 7.999575E-03 
 78.3 , 7.862976E-03 
 79.1 , 7.480684E-03 
 79.9 , 7.616089E-03 
 80.8 , 7.544177E-03 
 81.8 , 7.943867E-03 
 82.8 , 8.003178E-03 
 83.8 , 7.788855E-03 
 84.8 , 7.301094E-03 
 85.8 , 7.433956E-03 
 86.8 , 7.693375E-03 
 87.8 , 7.747261E-03 
 88.8 , 7.68763E-03 
 89.8 , 7.273627E-03 
 90.8 , 7.45597E-03 
 91.8 , 7.652807E-03 
 92.8 , 7.076057E-03 
 93.8 , 7.480874E-03 
 94.8 , 7.486742E-03 
 95.8 , 7.370549E-03 
 96.8 , 7.297195E-03 
 97.8 , 7.420068E-03 
 98.8 , 7.533865E-03 
 99.8 , 7.245617E-03 
 100.9 , 7.387631E-03 
 102.1 , 7.546134E-03 
 103.3 , 7.553057E-03 
 104.5 , 7.379218E-03 
 105.7 , 7.600472E-03 
 106.9 , 7.094533E-03 
 108.1 , 7.622203E-03 
 109.3 , 7.628453E-03 
 110.5 , 7.298317E-03 
 111.7 , 7.42864E-03 
 112.9 , 7.142594E-03 
 114.1 , 7.345141E-03 
 115.3 , 7.116089E-03 
 116.5 , 6.933448E-03 
 117.7 , 7.460131E-03 
 118.9 , 6.851125E-03 
 120.1 , 7.157568E-03 
 121.4 , 7.174455E-03 
 122.8 , 7.534071E-03 
 124.2 , 7.38332E-03 
 125.6 , 6.880349E-03 
 127 , 7.370372E-03 
 128.4 , 7.324194E-03 
 129.8 , 6.864471E-03 
 131.2 , 7.201423E-03 
 132.6 , 6.940025E-03 
 134 , 6.884686E-03 
 135.4 , 7.130105E-03 
 136.8 , 6.805816E-03 
 138.2 , 7.142244E-03 
 139.6 , 6.937907E-03 
 141.1 , 7.130121E-03 
 142.7 , 7.014773E-03 
 144.3 , 6.945606E-03 
 145.9 , 7.056754E-03 
 147.5 , 7.011108E-03 
 149.1 , 7.11727E-03 
 150.7 , 6.829989E-03 
 152.3 , 7.078645E-03 
 153.9 , 6.824235E-03 
 155.5 , 7.312467E-03 
 157.1 , 7.381234E-03 
 158.7 , 6.952084E-03 
 160.3 , 7.274133E-03 
 162 , 7.04086E-03 
 163.8 , 7.23195E-03 
 165.6 , 6.93767E-03 
 167.4 , 7.149972E-03 
 169.2 , 6.945567E-03 
 171 , 6.979854E-03 
 172.8 , 6.879359E-03 
 174.6 , 6.894268E-03 
 176.4 , 6.745678E-03 
 178.2 , 6.970275E-03 
 180 , 6.792867E-03 
 181.9 , 6.639747E-03 
 183.9 , 6.941615E-03 
 185.9 , 6.795364E-03 
 187.9 , 7.228701E-03 
 189.9 , 6.965026E-03 
 191.9 , 7.13463E-03 
 193.9 , 6.739479E-03 
 195.9 , 7.169712E-03 
 197.9 , 6.973744E-03 
 199.9 , 6.932018E-03 
 202 , 6.873865E-03 
 204.2 , 6.846159E-03 
 206.4 , 7.112675E-03 
 208.6 , 6.798101E-03 
 210.8 , 6.952596E-03 
 213 , 6.626084E-03 
 215.2 , 6.588686E-03 
 217.4 , 6.830734E-03 
 219.6 , 6.694382E-03 
 221.9 , 6.649556E-03 
 224.3 , 6.949317E-03 
 226.7 , 6.755706E-03 
 229.1 , 6.567578E-03 
 231.5 , 6.853515E-03 
 233.9 , 6.726152E-03 
 236.3 , 6.623419E-03 
 238.7 , 6.756638E-03 
 241.2 , 6.662304E-03 
 243.8 , 6.636619E-03 
 246.4 , 6.57922E-03 
 249 , 6.801655E-03 
 251.6 , 6.332727E-03 
 254.2 , 0.0067222 
 256.8 , 6.926119E-03 
 259.4 , 6.989012E-03 
 262.1 , 6.607958E-03 
 264.9 , 6.708878E-03 
 267.7 , 6.566972E-03 
 270.5 , 6.542324E-03 
 273.3 , 6.537728E-03 
 276.1 , 6.688557E-03 
 278.9 , 6.536976E-03 
 281.8 , 6.537264E-03 
 284.8 , 6.479499E-03 
 287.8 , 6.522202E-03 
 290.8 , 6.487495E-03 
 293.8 , 6.444439E-03 
 296.8 , 6.389722E-03 
 299.8 , 6.508141E-03 
 302.9 , 6.403269E-03 
 306.1 , 6.530543E-03 
 309.3 , 6.445577E-03 
 312.5 , 6.58555E-03 
 315.7 , 6.372166E-03 
 318.9 , 6.14865E-03 
 322.2 , 6.401743E-03 
 325.6 , 6.355285E-03 
 329 , 6.409147E-03 
 332.4 , 6.401863E-03 
 335.8 , 6.317164E-03 
 339.2 , 6.425194E-03 
 342.7 , 6.184978E-03 
 346.3 , 6.510411E-03 
 349.9 , 6.297118E-03 
 353.5 , 6.43273E-03 
 357.1 , 6.464748E-03 
 360.7 , 6.450966E-03 
 364.4 , 6.288524E-03 
 368.2 , 6.217518E-03 
 372 , 6.205083E-03 
 375.8 , 6.198043E-03 
 379.6 , 6.090119E-03 
 383.5 , 6.239922E-03 
 387.5 , 6.337038E-03 
 391.5 , 6.200423E-03 
 395.5 , 6.183843E-03 
 399.5 , 6.146368E-03 
 403.6 , 0.0062118 
 407.8 , 6.227844E-03 
 412 , 6.293594E-03 
 416.2 , 6.153594E-03 
 420.4 , 6.271204E-03 
 424.7 , 6.19644E-03 
 429.1 , 5.978263E-03 
 433.5 , 6.094152E-03 
 437.9 , 6.110869E-03 
 442.4 , 6.081332E-03 
 447 , 6.00182E-03 
 451.6 , 6.164494E-03 
 456.2 , 6.138333E-03 
 460.8 , 5.95386E-03 
 465.5 , 5.966279E-03 
 470.3 , 6.129973E-03 
 475.1 , 5.649253E-03 
 479.9 , 5.883909E-03 
 484.8 , 6.029442E-03 
 489.8 , 5.777347E-03 
 494.8 , 6.018658E-03 
 499.8 , 6.00427E-03 
 504.9 , 5.927551E-03 
 510.1 , 6.027088E-03 
 515.3 , 5.955391E-03 
 520.5 , 6.047175E-03 
 525.8 , 5.706962E-03 
 531.2 , 5.826099E-03 
 536.6 , 5.775736E-03 
 542 , 5.923939E-03 
 547.5 , 5.775966E-03 
 553.1 , 5.902012E-03 
 558.7 , 5.766067E-03 
 564.4 , 5.832465E-03 
 570.2 , 5.609143E-03 
 576 , 5.672064E-03 
 581.8 , 5.751457E-03 
 587.7 , 5.701379E-03 
 593.7 , 5.751514E-03 
 599.7 , 5.680114E-03 
 605.8 , 5.707208E-03 
 612 , 5.862046E-03 
 618.2 , 5.737359E-03 
 624.5 , 5.478488E-03 
 630.9 , 5.581504E-03 
 637.3 , 5.608857E-03 
 643.8 , 5.625055E-03 
 650.4 , 5.610684E-03 
 657 , 5.705229E-03 
 663.7 , 5.631709E-03 
 670.5 , 5.622189E-03 
 677.3 , 5.59435E-03 
 684.2 , 5.601848E-03 
 691.2 , 5.541432E-03 
 698.2 , 5.591544E-03 
 705.3 , 5.524395E-03 
 712.5 , 5.568067E-03 
 719.7 , 5.379271E-03 
 727 , 5.528643E-03 
 734.4 , 5.451108E-03 
