, 450 
 13.6 , 1.986564E-02 
 13.8 , 2.389714E-02 
 14 , 2.417701E-02 
 14.2 , 2.219402E-02 
 14.4 , 2.174638E-02 
 14.6 , 2.173061E-02 
 14.8 , 0.0225779 
 15 , 2.326952E-02 
 15.2 , 2.378651E-02 
 15.4 , 2.206938E-02 
 15.6 , 2.189218E-02 
 15.8 , 2.314147E-02 
 16 , 2.384559E-02 
 16.2 , 2.140527E-02 
 16.4 , 2.230225E-02 
 16.6 , 2.072302E-02 
 16.8 , 2.250809E-02 
 17 , 2.445284E-02 
 17.2 , 0.0233102 
 17.4 , 0.0227862 
 17.6 , 2.152761E-02 
 17.8 , 0.0267685 
 18 , 0.0213027 
 18.2 , 2.119442E-02 
 18.4 , 2.116506E-02 
 18.6 , 2.295115E-02 
 18.8 , 2.197833E-02 
 19 , 2.265298E-02 
 19.2 , 2.117083E-02 
 19.4 , 2.247253E-02 
 19.6 , 2.244582E-02 
 19.8 , 2.262549E-02 
 20.1 , 2.298581E-02 
 20.5 , 2.223515E-02 
 20.9 , 2.357803E-02 
 21.3 , 2.131454E-02 
 21.7 , 2.367716E-02 
 22.1 , 2.089823E-02 
 22.5 , 2.309418E-02 
 22.9 , 2.280763E-02 
 23.3 , 2.371474E-02 
 23.7 , 0.0236076 
 24.1 , 2.201703E-02 
 24.5 , 2.236187E-02 
 24.9 , 2.207246E-02 
 25.3 , 2.365919E-02 
 25.7 , 2.260546E-02 
 26.1 , 0.0226771 
 26.5 , 2.304696E-02 
 26.9 , 2.221742E-02 
 27.3 , 2.385202E-02 
 27.7 , 2.192195E-02 
 28.1 , 2.180462E-02 
 28.5 , 2.346566E-02 
 28.9 , 2.392528E-02 
 29.3 , 2.186175E-02 
 29.7 , 2.275229E-02 
 30.1 , 2.275314E-02 
 30.5 , 2.238668E-02 
 30.9 , 2.308977E-02 
 31.3 , 2.215331E-02 
 31.7 , 2.217379E-02 
 32.1 , 2.469879E-02 
 32.5 , 2.261241E-02 
 32.9 , 2.284125E-02 
 33.3 , 0.0223913 
 33.7 , 0.0232664 
 34.1 , 2.384796E-02 
 34.5 , 2.256238E-02 
 34.9 , 2.399191E-02 
 35.3 , 2.496424E-02 
 35.7 , 2.345859E-02 
 36.1 , 2.396238E-02 
 36.5 , 2.305437E-02 
 36.9 , 2.374591E-02 
 37.3 , 2.426686E-02 
 37.7 , 2.328938E-02 
 38.1 , 2.176878E-02 
 38.5 , 2.468394E-02 
 38.9 , 2.334201E-02 
 39.3 , 2.290751E-02 
 39.7 , 2.320419E-02 
 40.2 , 2.413008E-02 
 40.8 , 2.243605E-02 
 41.4 , 2.264043E-02 
 42 , 2.382956E-02 
 42.6 , 2.251058E-02 
 43.2 , 2.373428E-02 
 43.8 , 2.407844E-02 
 44.4 , 2.356721E-02 
 45 , 0.0235759 
 45.6 , 0.0225387 
 46.2 , 2.306067E-02 
 46.8 , 2.231976E-02 
 47.4 , 2.358224E-02 
 48 , 2.364521E-02 
 48.6 , 2.410609E-02 
 49.2 , 2.249672E-02 
 49.8 , 2.406621E-02 
 50.4 , 2.303055E-02 
 51 , 2.378027E-02 
 51.6 , 2.379529E-02 
 52.2 , 2.380125E-02 
 52.8 , 2.278682E-02 
 53.4 , 0.0251003 
 54 , 0.0231963 
 54.6 , 2.322663E-02 
 55.2 , 2.393369E-02 
 55.8 , 2.266827E-02 
 56.4 , 2.435517E-02 
 57 , 2.300343E-02 
 57.6 , 2.444175E-02 
 58.2 , 2.329823E-02 
 58.8 , 2.358898E-02 
 59.4 , 2.400816E-02 
 60 , 0.0237413 
 60.7 , 0.0226894 
 61.5 , 2.429687E-02 
 62.3 , 2.375405E-02 
 63.1 , 2.240019E-02 
 63.9 , 2.345102E-02 
 64.7 , 0.0224089 
 65.5 , 2.417397E-02 
 66.3 , 2.449254E-02 
 67.1 , 2.357575E-02 
 67.9 , 2.409844E-02 
 68.7 , 2.342356E-02 
 69.5 , 2.348583E-02 
 70.3 , 2.328858E-02 
 71.1 , 2.266832E-02 
 71.9 , 2.403719E-02 
 72.7 , 2.425909E-02 
 73.5 , 2.379252E-02 
